period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/12,TARGET CORP,Retail - Defensive,TGT,"71,336","48,988","2,937","5,297","7,466",31,0,"47,325",0,"15,897",31.30%,7.40%,4.10%,18.50%,6.20%,83.60%,123.20%,197.70%,39.10%,-803,"1,442","16,415","13,329","14,381","17,051",858,"4,439","1,502"
9/30/12,TAYLOR DEVICES INC,Industrial Products,TAYD,32,22,2,3,4,-8,0,,0,,30.40%,10.20%,7.50%,,,-286.90%,,,,0,,,,6,6,0,3,1
9/30/12,TD AMERITRADE HOLDING CORP,Brokers & Exchanges,AMTD,"2,698",0,608,970,"1,041","2,725",0,"18,914","18,514","4,340",100.00%,36.00%,22.50%,14.00%,3.20%,536.90%,115.80%,335.80%,7.10%,-127,"1,039","14,902","12,871","1,465","1,727",29,946,338
9/30/12,TE Connectivity Ltd.,Computer Hardware,TEL,"13,658","9,452","1,198","1,786","2,353",-169,715,"19,029",0,"7,683",30.80%,13.10%,8.80%,15.70%,6.30%,112.20%,190.10%,147.70%,20.90%,-308,"2,866","8,311","4,371","1,705","2,420",143,"1,519",344
9/30/12,TEAM,,,,,,,,,,,"1,348",,,,,,,,,,,,,,,,,,,
9/30/12,"Teardroppers, Inc.",,TDRP,,,,,,,,,"3,972",,,,,,,,,,,,,,,,,,,
9/30/12,TECH DATA CORP,Computer Hardware,TECD,"25,307","23,934",221,341,341,0,0,"6,200",,"2,149",5.40%,1.40%,0.90%,10.60%,3.70%,97.20%,148.30%,188.50%,7.90%,0,792,"5,820","3,924","1,032","1,032",33,311,84
9/30/12,TechnipFMC plc,Oil & Gas - Services,FTI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TECHPRECISION CORP,,TPCS,35,25,2,4,5,-1,0,24,487,14,28.40%,11.70%,6.40%,15.80%,9.30%,-45.70%,364.00%,69.20%,26.90%,0,7,17,5,6,6,0,4,1
9/30/12,TechTarget Inc,Online Media,TTGT,107,27,5,11,18,-4,8,213,0,192,74.20%,10.50%,4.80%,2.70%,2.40%,73.80%,576.30%,11.20%,0.00%,0,53,87,15,54,68,0,11,6
9/30/12,Tegna,Entertainment,TGNA,"5,179","2,947",405,786,979,22,0,"6,463",6,"2,573",43.10%,15.20%,8.60%,17.40%,6.90%,173.70%,114.00%,151.20%,25.70%,-95,202,"1,047",918,"1,253","1,447",157,597,149
9/30/12,TEJON RANCH CO,Real Estate Services,TRC,50,43,7,7,11,-9,0,319,0,301,14.80%,14.80%,14.60%,2.40%,2.30%,-208.40%,1284.90%,6.10%,0.10%,0,76,94,7,0,0,0,10,2
9/30/12,"Telaria, Inc.",Application Software,TLRA,,,,,,,,,"1,663",,,,,,,,,,,,,,,,,,,
9/30/12,Teleflex Inc,Medical Devices,TFX,"1,519",791,-38,246,327,226,49,"3,650",0,"1,722",47.90%,16.20%,-2.40%,-2.10%,-1.00%,-1318.10%,480.40%,112.00%,26.40%,-55,591,"1,323",275,433,482,71,-162,17
9/30/12,"TEMPUR SEALY INTERNATIONAL, INC.",Manufacturing - Apparel & Furniture,TPX,,,,,,-14,,866,0,-12,,,,,,,268.30%,-7229.60%,78.70%,0,134,413,154,,,,,
9/30/12,"Tenable Holdings, Inc.",Application Software,TENB,,,,,,,,,962,,,,,,,,,,,,,,,,,,,
9/30/12,Tencent,,,,,,,,,,,682,,,,,,,,,,,,,,,,,,,
9/30/12,TENNECO INC,Autos,TEN,"7,357","6,178",140,401,606,-130,136,"3,651",0,120,16.00%,5.50%,2.30%,139.20%,4.60%,91.60%,131.90%,2942.50%,37.20%,0,193,"2,259","1,713",437,778,122,259,92
9/30/12,Teradata Corp.,Computer Hardware,TDC,"2,469","1,113",379,492,603,50,186,"2,812",,"1,640",54.90%,19.90%,15.30%,23.10%,13.50%,123.80%,216.60%,71.50%,10.20%,0,978,"1,614",745,678,864,0,517,138
9/30/12,Ternium,,,,,,,,,,,"1,358",,,,,,,,,,,,,,,,,,,
9/30/12,"TERRAFORM GLOBAL, INC.",Utilities - Independent Power Producers,GLBL,,,,,,,,,286,,,,,,,,,,,,,,,,,,,
9/30/12,"TerraForm Power, Inc.",Utilities - Independent Power Producers,TERP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,"TESARO, Inc.",Biotechnology,TSRO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TESCO CORP,Oil & Gas - Services,TESO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TESLA MOTORS INC,Autos,TSLA,146,132,-388,-384,-363,46,266,809,0,-28,9.60%,-262.70%,-265.10%,1391.10%,-47.90%,137.70%,72.60%,-3002.90%,58.60%,0,86,285,392,132,398,0,-387,0
9/30/12,Tesoro Petroleum Co.,Oil & Gas - Refining & Marketing,ANDV,"25,322","23,728",384,916,"1,339",-665,0,"9,738",0,"3,846",6.30%,3.60%,1.50%,10.10%,4.00%,44.60%,139.80%,153.20%,17.70%,0,607,"4,043","2,891",255,678,181,641,253
9/30/12,TESSCO TECHNOLOGIES INC,Communication Equipment,TESS,762,615,16,26,31,-4,0,212,475,97,19.30%,3.50%,2.10%,16.50%,7.60%,68.80%,165.90%,118.20%,1.40%,-5,14,176,106,121,121,0,26,10
9/30/12,TEVA PHARMACEUTICAL INDUSTRIES LTD,Drug Manufacturers,TEVA,,,,,,,,,"1,723",,,,,,,,,,,,,,,,,,,
9/30/12,TEXAS CAPITAL BANCSHARES INC/TX,Banks,TCBI,,,,,,,,"2,912",3,647,,,,,,,,1222.40%,60.80%,,67,,,,,,,
9/30/12,TEXAS INSTRUMENTS INC,Semiconductors,TXN,"13,341","6,868","1,609","2,866","4,079",-54,"1,858","19,521",0,"11,158",48.50%,21.50%,12.10%,14.40%,8.20%,185.70%,192.40%,75.00%,24.10%,-731,"2,333","7,353","3,821","1,749","3,607",77,"2,065",456
9/30/12,"Texas Roadhouse, Inc.",Restaurants,TXRH,"1,109",717,64,96,139,15,0,741,"1,771",496,35.40%,8.70%,6.00%,13.40%,9.00%,72.50%,82.10%,49.40%,8.40%,-17,79,112,136,58,296,2,93,27
9/30/12,Textron Inc.,Aerospace & Defense,TXT,"11,275","9,308",242,772,"1,175",-435,0,,"4,703",,17.40%,6.90%,2.10%,,,91.70%,,,,-22,,,,"1,195","1,195",246,337,95
9/30/12,TFS Financial CORP,Banks,TFSL,286,,19,29,48,-42,,"11,287",62,"1,800",,10.20%,6.60%,,,-21.90%,,527.10%,4.20%,0,342,,,,,,25,7
9/30/12,"TG THERAPEUTICS, INC.",Biotechnology,TGTX,0,0,-13,-21,-21,1,18,27,0,20,0.00%,0.00%,0.00%,-103.90%,-77.50%,100.70%,,,,0,20,26,2,3,21,0,-21,0
9/30/12,The Wharf,,,,,,,,,,,475,,,,,,,,,,,,,,,,,,,
9/30/12,"THEDIRECTORY.COM, INC.",,SEEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,THEGLOBE COM INC,Online Media,TGLO,0,0,0,0,,,0,0,,-3,0.00%,0.00%,0.00%,1.90%,-999.60%,,0.20%,-100.20%,0.00%,,0,0,3,0,0,0,0,0
9/30/12,"theMaven, Inc.",Online Media,MVEN,0,0,0,0,0,0,0,4,0,4,0.00%,0.00%,0.00%,-6.10%,-6.00%,130.60%,3364.70%,2.30%,0.00%,0,3,3,0,0,0,0,0,0
9/30/12,"TherapeuticsMD, Inc.",Drug Manufacturers,TXMD,2,1,-25,-8,-7,1,0,1,0,-3,53.50%,-323.70%,-1094.20%,758.50%,-1709.00%,26.50%,49.00%,-144.40%,148.60%,0,0,1,3,8,9,0,-25,0
9/30/12,THERMO FISHER SCIENTIFIC INC.,Medical Diagnostics & Research,TMO,"11,559","6,765","1,330","1,347","2,207",-240,340,"26,834",0,"15,038",41.50%,11.70%,11.50%,8.80%,5.00%,120.70%,154.90%,78.40%,26.20%,0,"1,021","4,822","3,113","3,107","3,447",0,"1,133",109
9/30/12,"THESTREET, INC.",Brokers & Exchanges,TST,56,26,-10,-7,-2,2,0,115,2,83,54.00%,-12.30%,-17.70%,-12.00%,-8.70%,10.30%,156.40%,39.10%,0.00%,-4,35,43,28,32,37,-1,-10,0
9/30/12,Third Point Reinsurance Ltd.,Insurance - Specialty,TPRE,,,,,,,,,"7,028",,,,,,,,,,,,,,,,,,,
9/30/12,THOR INDUSTRIES INC,Autos,THO,"2,640","2,320",122,161,174,-25,0,"1,243",0,851,12.10%,6.10%,4.60%,14.30%,9.80%,70.90%,220.20%,46.10%,3.60%,-32,219,685,311,148,159,-4,165,54
9/30/12,thyssenkrupp,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TIDEWATER INC,Oil & Gas - Services,TDW,"1,168",650,142,185,328,10,0,"4,022",45,"2,520",44.40%,15.80%,12.20%,5.60%,3.50%,-45.40%,205.70%,59.60%,22.10%,-50,137,542,263,164,333,28,182,40
9/30/12,TIFFANY & CO,Retail - Apparel & Specialty,TIF,"3,715","1,554",441,721,875,-496,0,"4,325",,"2,409",58.20%,19.40%,11.90%,18.30%,10.20%,-17.70%,595.30%,79.50%,21.70%,-151,366,"3,005",505,"1,439","1,439",0,673,232
9/30/12,"Tilray, Inc.",Drug Manufacturers,TLRY,,,,,,,,,890,,,,,,,,,,,,,,,,,,,
9/30/12,TIM Brasil,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,
9/30/12,Time Inc.,Publishing,Time,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TIME WARNER INC.,Entertainment,TWX,"27,249","15,397","2,506","5,373","6,310","-7,396",0,"65,742",,"32,241",43.50%,19.70%,9.20%,7.70%,3.80%,-123.00%,146.10%,103.90%,25.20%,-984,"3,029","11,903","8,149","6,229","6,479","1,156","3,787","1,290"
9/30/12,Tingyi,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TITAN INTERNATIONAL INC,Farm & Construction Machinery,TWI,"1,487","1,255",58,132,177,-115,4,"1,010","16,563",397,15.60%,8.90%,3.90%,14.60%,5.80%,-19.10%,321.20%,154.60%,32.60%,-1,129,565,176,86,100,25,96,38
9/30/12,Titan Machinery Inc.,Industrial Distribution,TITN,,,,,,-280,,"1,428",,369,,,,,,,145.40%,272.80%,13.00%,0,127,"1,134",780,,,,,
9/30/12,"TIVITY HEALTH, INC.",Health Care Providers,TVTY,692,532,-165,51,101,-33,0,726,330,267,23.00%,7.40%,-23.90%,-61.90%,-22.80%,-1.70%,111.70%,172.20%,40.70%,0,1,132,118,58,108,14,-155,10
9/30/12,TIVO INC,Application Software,TIVO,,,,,,,,,185,,,,,,,,,,,,,,,,,,,
9/30/12,TJX COMPANIES INC /DE/,Retail - Apparel & Specialty,TJX,"24,247","17,492","1,722","2,822","3,318",528,0,"8,637",296,"3,390",27.90%,11.60%,7.10%,50.80%,19.90%,114.90%,165.60%,154.80%,9.10%,-299,"1,797","5,341","3,225","3,933","3,933",36,"2,787","1,064"
9/30/12,Tocagen Inc,Biotechnology,TOCA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TOLL BROTHERS INC,Homebuilding & Construction,TOL,"1,678","1,389",91,8,30,-314,0,"5,456",786,"2,702",17.20%,0.50%,5.40%,3.40%,1.70%,-307.20%,514.10%,102.00%,32.90%,0,877,"4,945",962,281,281,0,67,-23
9/30/12,TOOTSIE ROLL INDUSTRIES INC,Consumer Packaged Goods,TR,537,370,45,59,79,24,0,865,0,666,31.20%,11.00%,8.50%,6.80%,5.20%,158.90%,338.00%,30.00%,0.90%,-19,79,211,63,108,108,0,61,16
9/30/12,TOPS HOLDING II CORP,,CK00015847,,,,,,,,,"1,792",,,,,,,,,,,,,,,,,,,
9/30/12,Torchmark Corp.,Insurance - Life,TMK,"3,446",,516,825,"1,189",406,,"16,734",8,"3,834",,23.90%,15.00%,13.50%,3.10%,264.60%,,336.50%,6.10%,-49,78,,,,,,747,231
9/30/12,TORO CO,Industrial Products,TTC,"1,984","1,316",129,204,204,4,0,"1,029",0,311,33.70%,10.30%,6.50%,41.50%,12.50%,69.80%,145.10%,231.40%,21.90%,-26,83,692,477,464,464,17,194,65
9/30/12,Toronto-Dominion Bank,,,,,,,,,,,"1,016",,,,,,,,,,,,,,,,,,,
9/30/12,"Total Sports Media, Inc.",,STTK,,,,,,,,,226,,,,,,,,,,,,,,,,,,,
9/30/12,Total System Services,Credit Services,TSS,"1,841","1,275",228,336,505,5,0,"1,906",,"1,368",30.80%,18.20%,12.50%,16.90%,12.10%,163.20%,186.10%,39.30%,13.20%,-59,371,713,383,230,230,0,329,107
9/30/12,TOUCAN INTERACTIVE CORP,,TCNT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"Tower International, Inc.",Autos,TOWR,"1,984","1,795",-32,34,128,26,0,"1,480",252,114,9.50%,1.70%,-1.40%,-23.60%,-1.80%,-158.60%,102.00%,1199.20%,41.50%,0,134,684,671,150,155,55,-26,9
9/30/12,"Townsquare Media, Inc.",Entertainment,TSQ,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TOYS R US INC,Business Services,TOY_delisted,,,,,,,,"9,641",615,-3,,,,,,,125.10%,-321466.70%,61.80%,,272,"4,463","3,567",,,,,
9/30/12,"TPI COMPOSITES, INC",Industrial Products,TPIC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Tractebel,,,,,,,,,,,"5,959",,,,,,,,,,,,,,,,,,,
9/30/12,Tractor Supply Company,Retail - Apparel & Specialty,TSCO,"4,530","3,015",260,414,501,-43,0,"1,722",0,"1,067",33.40%,9.10%,5.70%,24.40%,15.10%,57.50%,224.10%,61.40%,0.10%,-40,179,"1,198",535,"1,014","1,101",2,412,151
9/30/12,"Trade Desk, Inc.",Application Software,TTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,TRANS WORLD ENTERTAINMENT CORP,Retail - Apparel & Specialty,TWMC,506,319,13,16,,,0,252,1,163,37.00%,3.10%,2.50%,7.90%,5.10%,,345.40%,54.50%,1.30%,,58,228,66,172,172,3,13,0
9/30/12,TRANSCAT INC,Computer Hardware,TRNS,110,83,3,5,8,-1,0,45,0,27,24.60%,4.90%,3.00%,12.10%,7.30%,132.70%,169.60%,64.30%,7.50%,0,0,22,13,22,22,0,5,2
9/30/12,TransDigm Group,Aerospace & Defense,TDG,"1,581",699,301,651,674,17,0,"5,306",3,"1,107",55.80%,41.20%,19.30%,27.50%,5.70%,172.50%,499.20%,379.50%,68.30%,-3,303,914,183,186,231,205,445,144
9/30/12,"Translate Bio, Inc.",,TBIO,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
9/30/12,Transocean Ltd.,Oil & Gas - Drilling,RIG,"8,027","6,179","-5,754",451,"1,902",726,0,"35,032","3,624","15,743",23.00%,5.60%,-70.70%,-36.10%,-16.20%,-22.90%,136.30%,122.50%,37.90%,0,"4,017","7,536","5,528",288,"1,397",577,"-5,438",324
9/30/12,TransUnion,Business Services,TRU,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TRAVELCENTERS OF AMERICA LLC,Retail - Apparel & Specialty,TA,,,,,,-39,,"1,017","13,291",319,,,,,,,167.20%,219.10%,0.00%,0,118,484,290,,,,,
9/30/12,"TRAVELERS COMPANIES, INC.",Insurance - Property & Casualty,TRV,"25,446",,"1,426","1,738","2,540",0,,"104,575",0,"24,477",,6.80%,5.60%,5.80%,1.40%,183.30%,,327.20%,6.30%,-665,214,,,,,,"1,352",-74
9/30/12,Travelport Worldwide LTD,Travel & Leisure,TVPT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TRAVELZOO,Online Media,TZOO,148,13,3,35,38,9,0,68,"6,605",35,91.00%,23.60%,2.20%,9.60%,4.90%,981.90%,195.60%,96.60%,0.00%,0,39,60,31,100,100,0,15,12
9/30/12,"TreeHouse Foods, Inc.",Consumer Packaged Goods,THS,"2,050","1,577",94,188,271,-51,0,"2,405",0,"1,074",23.10%,9.20%,4.60%,8.80%,3.90%,103.10%,273.10%,124.00%,37.60%,0,3,468,171,244,285,53,140,45
9/30/12,TRIBUNE MEDIA CO,Entertainment,TRCO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TRIMBLE INC.,Computer Hardware,TRMB,"1,644",814,151,159,265,2,197,"2,652",905,"1,589",50.50%,9.70%,9.10%,9.40%,5.60%,151.20%,178.20%,66.90%,21.30%,0,155,733,411,425,671,7,167,19
9/30/12,TRIMEDYNE INC,,TMED,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TRINET GROUP INC,Business Services,TNET,,,,,,,,,564,,,,,,,,,,,,,,,,,,,
9/30/12,TRINITY INDUSTRIES INC,Transportation & Logistics,TRN,"2,938","2,358",142,387,575,-293,0,"6,121",0,"1,948",19.80%,13.20%,5.00%,7.50%,2.40%,-94.70%,198.70%,214.20%,48.60%,-27,351,"1,522",766,0,194,184,239,92
9/30/12,Trinseo S.A.,Autos,TSE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TRIO-TECH INTERNATIONAL,Semiconductors,TRT,38,30,-3,-4,0,0,0,37,"2,972",22,20.40%,-10.40%,-9.30%,-15.70%,-9.60%,135.80%,171.10%,62.90%,11.30%,0,4,16,9,11,12,0,-3,0
9/30/12,"TripAdvisor, Inc.",Travel & Leisure,TRIP,672,11,179,280,306,-28,0,914,0,355,98.30%,41.70%,26.60%,50.30%,19.50%,91.70%,225.70%,157.80%,45.30%,0,209,355,157,285,380,3,269,90
9/30/12,"TripBorn, Inc.",,CIK0001498,0,0,0,0,0,0,0,0,4,0,0.00%,0.00%,0.00%,545.60%,-1439.10%,102.80%,27.50%,-137.90%,0.00%,0,0,0,0,0,0,0,0,0
9/30/12,TRIUMPH GROUP INC,Aerospace & Defense,TGI,"3,451","2,567",307,517,640,-308,0,"4,547",415,"1,867",25.60%,15.00%,8.90%,16.40%,6.80%,15.40%,211.10%,143.60%,24.20%,-8,32,"1,408",667,244,366,68,482,175
9/30/12,"tronc, Inc.",Publishing,TRNC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Tronox Ltd,Chemicals,TROX,,,,,,,,,"1,101",,,,,,,,,,,,,,,,,,,
9/30/12,"Trovagene, Inc.",Medical Diagnostics & Research,TROV,0,0,-3,-3,-3,1,1,1,0,-4,100.00%,-1670.40%,-1405.50%,65.80%,-241.10%,99.30%,,,,0,1,1,2,3,4,0,-3,0
9/30/12,"TrueBlue, Inc.",Employment Services,TBI,"1,353",997,32,49,66,-7,0,566,0,300,26.30%,3.60%,2.30%,10.50%,5.60%,91.20%,253.40%,88.70%,0.00%,0,125,285,112,290,307,1,51,19
9/30/12,"TrueCar, Inc.",Online Media,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,"Truli Media Group, Inc.",,TRLI,0,0,-1,-1,,,0,,0,,0.00%,0.00%,0.00%,,,,,,,,,,,1,1,0,-1,0
9/30/12,TRUPANION INC.,Insurance - Specialty,TRUP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TSR INC,Application Software,TSRI,45,38,0,0,0,0,0,17,0,12,16.40%,-0.50%,-0.30%,-1.20%,-0.90%,-12.30%,356.30%,38.70%,0.00%,0,8,17,5,8,8,0,0,0
9/30/12,"TSS, Inc.",Credit Services,TSSI,47,38,-5,-2,-2,1,0,20,0,5,18.90%,-4.60%,-10.00%,-86.60%,-23.50%,19.20%,144.60%,267.90%,13.70%,0,6,18,12,11,11,0,-5,0
9/30/12,TTM TECHNOLOGIES INC,Computer Hardware,TTMI,"1,386","1,110",27,131,221,-26,0,"1,771",0,932,19.90%,9.40%,2.20%,3.30%,1.70%,113.20%,163.30%,90.00%,28.70%,0,224,681,417,128,145,27,50,19
9/30/12,TUCOWS INC /PA/,Online Media,TCX,102,77,7,5,7,0,5,120,3,26,24.30%,4.90%,7.00%,26.90%,5.90%,130.70%,88.10%,354.40%,3.60%,0,6,62,71,14,20,0,5,-2
9/30/12,TUESDAY MORNING CORP/DE,Retail - Defensive,TUES,813,504,4,7,22,38,0,397,508,260,38.00%,0.90%,0.50%,1.50%,1.00%,1152.00%,247.20%,52.60%,0.00%,0,40,317,128,301,301,2,5,1
9/30/12,TUPPERWARE BRANDS CORP,Packaging & Containers,TUP,"2,585",863,218,383,432,-82,0,"1,823",4,501,66.60%,14.80%,8.40%,43.60%,12.00%,93.70%,114.30%,263.90%,33.50%,-74,138,769,673,"1,340","1,340",46,295,77
9/30/12,"Turning Point Brands, Inc.",Tobacco Products,TPB,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,Turtle Beach Corp,Communication Equipment,HEAR,,,,,,,,2,611,2,,,,,,,104.10%,49.20%,0.00%,,0,1,1,,,,,
9/30/12,TWILIO INC,Application Software,TWLO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TWIN DISC INC,Industrial Products,TWIN,343,233,18,36,47,-24,0,300,0,140,32.10%,10.60%,5.40%,13.30%,6.20%,-9.40%,323.90%,115.00%,13.00%,-4,21,192,59,74,74,1,32,14
9/30/12,"TWINLAB CONSOLIDATED HOLDINGS, INC.",,TLCC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,"TWITTER, INC.",Online Media,TWTR,,,,,,,,,39,,,,,,,,,,,,,,,,,,,
9/30/12,TYLER TECHNOLOGIES INC,Application Software,TYL,309,167,28,47,57,18,16,295,0,78,45.90%,15.00%,8.90%,35.30%,9.30%,167.00%,67.30%,278.20%,20.50%,0,1,102,152,76,95,0,44,17
9/30/12,"TYME TECHNOLOGIES, INC.",Biotechnology,TYME,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,TYSON FOODS INC,Consumer Packaged Goods,TSN,"32,910","30,923",495,"1,108","1,599",-211,0,"11,461",61,"5,905",6.00%,3.40%,1.50%,8.30%,4.30%,86.50%,225.30%,94.10%,21.50%,-58,828,"5,005","2,221",879,879,359,771,260
9/30/12,"U.S. Auto Parts Network, Inc.",Retail - Apparel & Specialty,PRTS,327,220,-15,8,25,3,0,142,,61,32.70%,2.50%,-4.60%,-24.90%,-10.60%,-96.50%,112.30%,133.40%,8.30%,0,11,75,67,88,99,1,-17,-2
9/30/12,U.S. Bancorp,Banks,USB,"18,883",,"4,721","6,629","7,194","-45,917",,"340,122","2,464","34,971",,35.10%,25.40%,13.70%,1.40%,-847.20%,,872.60%,18.40%,-935,"13,962",,,,,,"6,629","1,841"
9/30/12,"U.S. SILICA HOLDINGS, INC.",Metals & Mining,SLCA,296,181,30,70,91,-20,0,606,12,122,38.70%,23.70%,10.20%,24.80%,5.00%,-8.20%,249.20%,396.80%,45.70%,0,59,176,70,23,44,18,37,7
9/30/12,"Uber Technologies, Inc",,UBER,,,,,,,,,"62,421",,,,,,,,,,,,,,,,,,,
9/30/12,"Ubiquiti Networks, Inc.",Communication Equipment,UBNT,354,203,-10,125,126,-9,17,214,277,131,42.70%,35.40%,29.00%,78.30%,48.00%,89.60%,396.50%,63.20%,13.80%,0,122,208,52,9,26,0,124,21
9/30/12,"UDR, Inc.",REITs,UDR,623,219,11,22,397,-41,0,"6,721",0,"2,555",64.90%,3.60%,3.30%,0.80%,0.30%,-3556.40%,149.10%,163.00%,58.30%,-160,13,369,248,47,382,156,-133,-6
9/30/12,"Ulta Salon, Cosmetics & Fragrance, Inc.",Retail - Apparel & Specialty,ULTA,"1,951","1,265",143,232,315,-10,0,"1,039",30,640,35.20%,11.90%,7.30%,22.30%,13.80%,47.50%,364.70%,62.40%,0.00%,-62,197,618,169,442,454,0,232,89
9/30/12,ULTIMATE SOFTWARE GROUP INC,Application Software,ULTI,283,123,5,18,29,-2,55,540,"3,918",91,56.40%,6.20%,1.80%,5.50%,0.90%,57.60%,107.90%,492.00%,1.00%,0,65,474,439,87,142,0,17,12
9/30/12,ULTRA PETROLEUM CORP,Oil & Gas - E&P,UPL,960,0,-822,236,236,-8,0,"3,233",0,489,,,,,,-93.10%,46.60%,561.70%,65.50%,0,16,263,563,25,725,70,"-1,375",-553
9/30/12,ULTRALIFE CORP,Industrial Products,ULBI,136,102,-2,2,3,1,9,101,5,73,25.20%,1.80%,-1.60%,-2.90%,-2.10%,-72.70%,276.70%,37.70%,0.00%,0,5,64,23,23,32,1,2,0
9/30/12,Ultrapar,,,,,,,,,,,"2,117",,,,,,,,,,,,,,,,,,,
9/30/12,UMB FINANCIAL CORP,Banks,UMBF,756,,122,168,257,-255,,"13,641",0,"1,213",,22.20%,16.10%,10.10%,0.90%,-64.30%,,1024.90%,11.10%,-32,404,,,,,,168,46
9/30/12,UMeWorld Ltd,,ALRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/12,"Under Armour, Inc.",Manufacturing - Apparel & Furniture,UA,"1,544",801,99,166,204,-141,0,920,"1,518",674,48.10%,10.80%,6.40%,14.80%,10.80%,-51.40%,379.90%,36.50%,8.20%,0,107,694,183,577,577,5,160,60
9/30/12,UNICO AMERICAN CORP,Insurance - Property & Casualty,UNAM,34,,3,4,4,-1,,148,0,75,,11.50%,7.60%,3.40%,1.70%,64.80%,,98.10%,0.00%,-1,0,,,,,,4,1
9/30/12,UNIFI INC,Homebuilding & Construction,UFI,713,659,14,8,34,15,0,513,76,288,7.60%,1.20%,1.90%,4.60%,2.60%,266.30%,437.40%,78.30%,30.90%,0,36,260,59,44,46,14,19,6
9/30/12,unilever,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/12,UNION PACIFIC CORP,Transportation & Logistics,UNP,"20,784","10,446","3,871","6,637","8,357",-441,0,"47,070",159,"19,549",49.70%,31.90%,18.60%,19.80%,8.20%,48.00%,101.90%,140.80%,20.20%,"-1,090","1,130","3,946","3,874",0,"3,701",548,"6,208","2,337"
9/30/12,UNISYS CORP,Application Software,UIS,"3,855","2,821",233,378,558,46,80,"2,398",,"-1,190",26.80%,9.80%,6.60%,-21.50%,10.70%,164.90%,146.20%,-301.50%,12.20%,-16,660,"1,465","1,002",577,656,41,346,90
9/30/12,"UNITED AIRLINES, INC.",,UAL,,,,,,,,,"9,486",,,,,,,,,,,,,,,,,,,
9/30/12,"United Continental Holdings, Inc.",Airlines,UAL,"37,110","27,111",840,"2,414","3,961",157,0,"37,988",292,"1,806",26.90%,6.50%,2.30%,46.50%,2.20%,404.30%,96.50%,2003.40%,33.50%,0,"7,762","10,997","11,394","1,435","7,585",929,845,5
9/30/12,UNITED GUARDIAN INC,Consumer Packaged Goods,UG,14,6,5,6,6,-1,0,16,"12,244",15,61.00%,43.60%,33.30%,32.30%,29.50%,70.80%,1198.80%,9.20%,0.00%,-4,11,15,1,2,2,0,7,2
9/30/12,UNITED INSURANCE HOLDINGS CORP.,Insurance - Property & Casualty,UIHC,,,,,,9,,241,0,60,,,,,,,,,,-1,58,,,,,,,
9/30/12,UNITED NATURAL FOODS INC,Retail - Defensive,UNFI,"5,051","4,151",83,153,191,-108,0,"1,582",,948,17.80%,3.00%,1.70%,8.80%,5.30%,-8.80%,258.20%,67.00%,2.80%,0,14,"1,036",401,0,747,4,138,54
9/30/12,UNITED PARCEL SERVICE INC,Transportation & Logistics,UPS,"53,105","40,139","3,804","6,080","7,862",180,0,"34,701",45,"7,108",24.40%,11.50%,7.20%,53.50%,11.00%,107.60%,188.60%,388.20%,32.10%,"-1,997","4,275","12,284","6,514",0,"6,886",348,"5,776","1,972"
