period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/14,MAGELLAN HEALTH INC,,MGLN,"3,736","3,527",96,128,210,-3,0,"1,867",25,"1,180",5.60%,3.40%,2.50%,8.00%,5.10%,112.90%,182.20%,58.20%,1.30%,0,334,957,925,0,82,4,126,31
9/30/14,MAGELLAN MIDSTREAM PARTNERS LP,,MMP,"2,134","1,020",712,833,,,0,"5,144","2,941","1,749",52.20%,39.00%,33.40%,40.70%,13.80%,,93.90%,194.00%,57.20%,,197,567,623,137,281,137,717,5
9/30/14,MAGICJACK VOCALTEC LTD,Communication Services,CALL,147,49,47,54,58,3,4,137,0,-1,66.40%,36.60%,32.20%,-4698.40%,34.40%,122.30%,101.50%,-13755.00%,0.00%,0,60,79,46,39,44,0,50,3
9/30/14,Majesco,Application Software,MJCO,,,,,,,,,0,,,,,,,,,,,,,,45,,,,,
9/30/14,Mallinckrodt plc,Drug Manufacturers,MNK,"1,712",890,59,169,308,-79,158,"3,557",920,"1,256",48.00%,9.80%,3.40%,4.70%,1.70%,57.30%,230.70%,183.30%,25.90%,0,276,"1,385",944,496,654,19,56,48
9/30/14,"MAM SOFTWARE GROUP, INC.",Application Software,MAMS,30,13,3,3,4,0,4,25,0,18,57.30%,10.80%,8.40%,14.20%,10.30%,127.90%,200.80%,37.20%,0.00%,0,6,12,11,9,14,0,3,1
9/30/14,"MamaMancini's Holdings, Inc.",,MMMB,,,,,,,,,0,,,,,,,,,,,,,,4,,,,,
9/30/14,"MAMMOTH ENERGY SERVICES, INC.",Oil & Gas - Integrated,TUSK,,,,,,,,,0,,,,,,,,,,,,,,164,,,,,
9/30/14,MANHATTAN ASSOCIATES INC,Application Software,MANH,415,181,67,101,107,5,45,298,,182,56.30%,24.40%,16.20%,,,106.60%,,,,0,133,219,145,90,144,-1,123,44
9/30/14,"Manning & Napier, Inc.",Asset Management,MN,384,195,2,157,159,2,0,246,0,127,49.20%,40.90%,20.30%,61.80%,31.80%,187.30%,255.70%,93.90%,0.00%,-10,143,197,28,0,32,0,90,12
9/30/14,MANNKIND CORP,Biotechnology,MNKD,0,0,-191,-169,-155,3,110,259,201,-31,0.00%,0.00%,0.00%,623.50%,-74.00%,83.90%,59.70%,-942.10%,77.60%,0,71,76,75,60,169,15,-191,0
9/30/14,ManpowerGroup Inc.,Employment Services,MAN,"20,667","17,213",376,644,733,-84,0,"7,534",529,"3,082",16.70%,3.10%,1.80%,12.20%,5.00%,99.90%,149.50%,144.40%,7.00%,-76,639,"5,325","4,360","2,810","2,810",32,612,236
9/30/14,Marathon Oil Corp.,Oil & Gas - E&P,MRO,"10,563","2,144","2,633","1,674","4,240",7,521,"35,935","6,430","19,868",79.70%,15.80%,24.90%,13.20%,7.30%,78.40%,106.10%,80.90%,17.90%,-527,"1,169","4,218","2,471","2,963","6,745",264,"1,331",263
9/30/14,"Marathon Patent Group, Inc.",,MARA,,,,,,,,14,0,12,,,,,,,365.10%,14.10%,0.00%,,5,6,2,,,,,
9/30/14,Marathon Petroleum Corp,Oil & Gas - Refining & Marketing,MPC,"100,115","87,907","1,586","2,553","3,806",-721,0,"29,159","3,659","10,758",12.20%,2.50%,1.60%,15.00%,5.50%,59.90%,124.00%,171.00%,12.60%,-491,"2,166","13,448","15,147","1,345","9,717",177,"2,453",843
9/30/14,Marcopolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"Marcus & Millichap, Inc.",Real Estate Services,MMI,510,310,18,70,73,8,0,172,12,85,39.20%,13.60%,3.60%,21.40%,10.50%,315.80%,302.60%,103.00%,6.70%,-13,105,124,49,127,130,1,38,20
9/30/14,Marfrig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,MARKEL CORP,Insurance - Property & Casualty,MKL,"4,323",,281,476,,-57,,"24,453","2,256","6,961",,11.00%,6.60%,,,,,251.30%,9.20%,0,"2,151",,,,,,362,78
9/30/14,MARKETAXESS HOLDINGS INC,Brokers & Exchanges,MKTX,239,64,76,107,120,2,0,354,0,310,73.00%,44.90%,31.80%,24.50%,21.50%,90.10%,563.10%,14.00%,0.00%,-20,200,245,88,19,67,0,107,39
9/30/14,MARRIOTT INTERNATIONAL INC /MD/,Travel & Leisure,MAR,"12,935","11,148",662,"1,016","1,154",237,0,"6,665","3,302","-1,625",13.80%,7.80%,5.10%,-40.70%,9.90%,161.80%,60.30%,-510.10%,49.50%,-205,184,"1,565","5,848",633,771,94,927,265
9/30/14,MARRIOTT VACATIONS WORLDWIDE Corp,Travel & Leisure,VAC,"1,640",443,8,135,165,383,0,,0,,73.00%,8.20%,0.50%,,,6437.50%,,,,0,,,,640,"1,062",20,31,24
9/30/14,"MARSH & MCLENNAN COMPANIES, INC.",Brokers & Exchanges,MMC,"12,261",,"1,357","2,077","2,435",-236,,"16,980","2,955","7,975",,16.90%,11.30%,17.40%,8.20%,77.40%,,112.90%,17.40%,-533,"2,303",,,,,,"1,973",594
9/30/14,Martin Marietta Materials,Building Materials,MLM,"2,200","1,823",128,225,399,-20,10,"3,255","1,068","1,544",17.10%,10.20%,5.70%,8.10%,3.90%,131.10%,391.30%,110.80%,32.80%,-74,36,758,758,147,152,52,170,44
9/30/14,MARVELL TECHNOLOGY GROUP LTD,Semiconductors,MRVL,"3,782","1,914",439,410,515,-49,"1,167","5,866",0,"4,962",49.40%,10.80%,11.60%,8.80%,7.50%,90.90%,415.30%,18.20%,0.00%,-120,"2,300","3,289",621,259,"1,459",0,428,-11
9/30/14,MASCO CORP /DE/,Building Materials,MAS,"6,761","4,802",288,612,798,38,0,"6,957","3,421",787,29.00%,9.00%,4.90%,41.80%,4.70%,197.90%,205.70%,784.00%,49.20%,-141,"1,544","3,468","1,684","1,179","1,179",226,405,-382
9/30/14,MASIMO CORP,Medical Devices,MASI,,,,,,-4,,,0,,,,,,,,,,,-57,,,121,,,,,
9/30/14,"Mass Hysteria Entertainment Company, Inc.",,MHYS,,,,,,,,,0,,,,,,,,,,,,,,5,,,,,
9/30/14,Mastec Inc,Engineering & Construction,MTZ,"4,325","3,682",141,286,427,-114,0,"2,923",817,"1,021",14.80%,6.60%,3.30%,13.80%,4.80%,77.80%,157.60%,186.30%,27.90%,0,23,"1,307","1,284",215,356,46,240,93
9/30/14,"Mastech Holdings, Inc.",Employment Services,MHH,113,92,4,6,6,-1,0,18,0,12,18.70%,5.30%,3.70%,36.50%,22.90%,75.40%,258.60%,59.20%,0.00%,-2,1,18,21,15,15,0,6,2
9/30/14,Mastercard Inc,Credit Services,MA,"9,122",0,"3,439","5,103","5,411",-665,0,"14,659",,"6,548",100.00%,55.90%,37.70%,52.50%,23.50%,87.70%,,,,-461,"6,319","10,956","10,714","3,711","4,019",39,"4,983","1,544"
9/30/14,"Match Group, Inc.",Online Media,MTCH,,,,,,,,,0,,,,,,,,,,,,,,383,,,,,
9/30/14,MATERION Corp,Metals & Mining,MTRN,"1,167",979,20,28,69,11,13,778,65,463,16.10%,2.40%,1.70%,4.40%,2.60%,214.20%,306.40%,67.90%,8.30%,-6,23,395,140,132,160,3,25,4
9/30/14,MATRIX SERVICE CO,Oil & Gas - Services,MTRX,"1,154","1,028",36,56,73,-14,0,598,45,271,11.00%,4.90%,3.10%,13.30%,6.00%,45.00%,147.70%,121.00%,7.50%,0,60,407,290,71,71,1,55,19
9/30/14,"Matson, Inc.",Transportation & Logistics,MATX,"1,637",0,54,102,172,4,0,"1,248",286,338,100.00%,6.20%,3.30%,15.90%,4.30%,210.40%,173.90%,269.10%,22.90%,-27,115,349,371,133,"1,535",14,86,32
9/30/14,Mattel Inc.,Travel & Leisure,MAT,"6,485","3,006",904,"1,168","1,364",-497,0,"6,440","1,604","3,252",53.60%,18.00%,13.90%,27.80%,14.00%,46.50%,322.50%,98.00%,24.90%,-494,"1,039","3,378","1,253","2,311","2,311",73,"1,099",195
9/30/14,MATTRESS FIRM HOLDING CORP.,,MFRM,,,,,,,,,0,,,,,,,,,,,,,,513,,,,,
9/30/14,MAUI LAND & PINEAPPLE CO INC,Real Estate Services,MLP,,,,,,0,,54,49,-27,,,,,,,5.30%,-297.40%,91.20%,0,0,3,5,,,,,
9/30/14,Max Sound Corp,,MAXD,0,0,-8,-6,,,0,19,0,15,100.00%,-265574.00%,-383355.60%,-54.00%,-44.30%,,4.10%,21.80%,0.00%,,0,0,28,3,6,0,-8,0
9/30/14,MAXIM INTEGRATED PRODUCTS INC,Semiconductors,MXIM,"2,449","1,072",352,426,683,123,569,"4,305","1,001","2,411",56.20%,17.40%,14.40%,14.60%,8.20%,186.00%,605.10%,78.50%,23.20%,-300,"1,319","2,028",661,327,950,0,379,27
9/30/14,MAXIMA GROUP INC.,,MXMG,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,
9/30/14,Maximus Inc,Business Services,MMS,"1,650","1,193",145,231,277,-4,0,922,1,589,27.70%,14.00%,8.80%,24.70%,15.80%,102.40%,212.10%,56.70%,0.10%,-12,183,554,357,216,226,1,232,87
9/30/14,"MaxPoint Interactive, Inc.",Application Software,MXPT,,,,,,,,,0,,,,,,,,,,,,,,41,,,,,
9/30/14,MAXWELL TECHNOLOGIES INC,Computer Hardware,MXWL,192,117,7,9,19,-12,23,199,11,143,39.10%,4.80%,3.60%,4.90%,3.50%,-159.50%,231.90%,39.60%,5.30%,0,32,118,33,43,66,0,9,2
9/30/14,MAYS J W INC,Real Estate Services,MAYS,17,0,1,1,3,2,0,65,9,44,100.00%,8.60%,4.30%,1.70%,1.10%,138.30%,176.30%,38.70%,14.30%,0,2,7,2,4,16,0,1,1
9/30/14,MB Financial Inc,Banks,MBFI,427,,98,137,243,-148,,"9,641",708,"1,327",,32.10%,23.10%,7.40%,1.00%,56.10%,,626.70%,7.30%,-24,205,,,,,,138,39
9/30/14,"MCBC Holdings, Inc.",Autos,MCFT,,,,,,,,,0,,,,,,,,,,,,,,74,,,,,
9/30/14,MCCLATCHY CO,Publishing,MNI,"1,182",533,94,111,,30,0,"2,687","1,560",319,,,,29.40%,3.50%,,169.10%,742.60%,58.00%,0,265,456,189,0,538,133,147,53
9/30/14,MCCORMICK & CO INC,Consumer Packaged Goods,MKC,"4,240","2,513",420,620,728,-43,0,"4,472","1,368","1,970",40.70%,14.60%,9.90%,21.30%,9.40%,101.10%,130.70%,127.00%,30.60%,-190,94,"1,409","2,030","1,106","1,106",49,530,137
9/30/14,MCDERMOTT INTERNATIONAL INC,Oil & Gas - Services,MDR,"2,659","2,801",-509,-336,-233,23,0,"2,807",89,"1,440",-5.40%,-12.60%,-18.40%,-34.00%,-17.40%,103.20%,96.40%,94.90%,3.10%,0,119,"1,080","4,217",193,193,-1,-425,49
9/30/14,MCDONALDS CORP,Restaurants,MCD,"28,201","17,266","5,521","8,751","10,355",132,0,"36,369","13,927","16,148",38.80%,31.00%,19.60%,34.20%,15.20%,97.30%,156.00%,125.20%,38.30%,"-3,144","2,744","4,836","3,380","2,410","2,184",535,"8,171","2,651"
9/30/14,McEwen Mining Inc.,Metals & Mining,MUX,,,,,,,,923,0,747,,,,,,,418.00%,23.60%,0.00%,,24,47,36,,,,,
9/30/14,MCKESSON CORP,Medical Distribution,MCK,"126,966","119,378","1,385","2,568","3,229",301,433,"35,947","4,874","7,970",6.00%,2.00%,1.10%,17.40%,3.90%,186.00%,114.80%,351.00%,13.60%,-193,"2,960","24,545","37,145","4,110","5,020",247,"2,099",663
9/30/14,MDC PARTNERS INC,Advertising & Marketing Services,MDCA,"1,062",705,-149,-35,,,0,,0,,33.70%,-3.30%,-13.40%,,,,,,,,,,743,356,392,45,-138,-4
9/30/14,Mead Johnson,Health Care Plans,MJN,"3,677","1,362",509,774,849,20,93,"2,767","1,532",-168,62.90%,21.10%,14.10%,-308.90%,18.80%,107.70%,157.50%,-1746.90%,55.40%,-206,840,"1,890","1,309","1,429","1,541",52,722,203
9/30/14,Mecklermedia Corp,,MECK,,,,,,,,,0,,,,,,,,,,,,,,2,,,,,
9/30/14,"MEDCAREERS GROUP, Inc.",,MCGI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,"MediaShift, Inc.",,MSHF,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,MEDICAL PROPERTIES TRUST INC,,MPW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"MEDICAL TRANSCRIPTION BILLING, CORP",Application Software,MTBC,11,4,-1,0,,,0,,0,,58.40%,-4.10%,-4.80%,,,,,,,,,,9,5,7,0,-1,0
9/30/14,"Medidata Solutions, Inc.",Application Software,MDSO,277,70,17,24,31,6,51,573,230,226,74.80%,8.60%,6.00%,7.40%,2.90%,29.00%,304.00%,153.90%,40.10%,0,241,305,171,132,183,5,18,2
9/30/14,MEDIFAST INC,,MED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,"Medifirst Solutions, Inc.",,MFST,0,0,0,0,,,0,16,0,0,66.70%,-138.80%,-194.50%,93.80%,-1.60%,,4742.60%,-126.20%,0.10%,,16,16,,0,0,0,0,0
9/30/14,"MEDNAX, INC.",Health Care Providers,MD,,,,,,-8,,"3,099",248,"2,307",,,,,,,178.20%,34.30%,8.00%,0,28,396,415,,,,,
9/30/14,Medtronic INC,Medical Devices,MDT_old,"15,450","3,732","2,247","4,934","5,677",340,"1,451","25,168","7,426","14,320",75.80%,31.90%,14.50%,15.70%,8.90%,219.90%,210.30%,75.80%,29.50%,-892,"2,292","7,979","5,613","5,333","6,784",227,"2,744",497
9/30/14,Medtronic plc,Medical Devices,MDT,,,,,,,,,0,,,,,,,,,,,,,,"9,864",,,,,
9/30/14,"Meet Group, Inc.",Online Media,MEET,43,0,-6,-5,-1,-2,0,90,5,79,100.00%,-11.30%,-14.60%,-8.00%,-7.00%,39.20%,158.10%,14.40%,5.20%,0,6,14,46,16,48,1,-6,0
9/30/14,"MEI Pharma, Inc.",Drug Manufacturers,MEIP,0,0,-22,-22,-22,1,15,56,0,53,0.00%,0.00%,0.00%,-41.50%,-38.90%,95.10%,1578.70%,6.70%,0.00%,0,55,56,12,7,22,0,-22,0
9/30/14,Mengniu Dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,MENTOR GRAPHICS CORP,,MENT,"1,015",173,84,123,155,-73,311,"1,551",228,875,82.90%,12.10%,8.20%,9.50%,5.40%,49.90%,151.80%,77.10%,14.70%,0,146,567,763,401,718,31,82,-1
9/30/14,MERCADOLIBRE INC,Retail - Apparel & Specialty,MELI,473,130,118,154,165,1,41,592,2,347,72.50%,32.50%,24.90%,33.80%,19.80%,5.90%,145.50%,70.50%,0.40%,-24,217,326,"1,166",148,189,-8,163,46
9/30/14,MERCANTILE BANK CORP,Banks,MBWM,,,,,,-40,,"1,427",147,153,,,,,,,,830.70%,10.30%,-4,17,,,,,,,
9/30/14,"Merck & Co., Inc.",Drug Manufacturers,MRK,"44,033","16,954","4,404","7,665","14,653",-794,"7,503","105,645","25,060","52,326",61.50%,17.40%,10.30%,8.60%,4.30%,249.80%,199.70%,101.90%,23.70%,"-5,157","17,486","35,685","22,206","11,662","18,394",0,"6,697","1,274"
9/30/14,MERCURY SYSTEMS INC,Computer Hardware,MRCY,209,114,-11,-2,14,0,36,374,0,327,,,,,,-79.20%,486.80%,14.20%,0.00%,0,47,160,98,54,97,0,-6,-2
9/30/14,MEREDITH CORP,Publishing,MDP,"1,465",562,107,184,231,-18,0,"2,303",525,868,61.60%,12.60%,7.30%,12.30%,4.60%,115.90%,91.10%,165.30%,22.80%,-74,22,418,"1,123",661,718,12,172,65
9/30/14,MERITOR INC,Autos,MTOR,"3,713","3,258",287,215,215,0,0,"2,810","1,091",-527,12.20%,5.80%,7.90%,-55.60%,10.40%,25.90%,134.80%,-633.20%,38.80%,0,303,"1,444","1,011",237,240,124,375,77
9/30/14,MERRIMACK PHARMACEUTICALS INC,Biotechnology,MACK,,,,,,,,130,122,-77,,,,,,,115.00%,-268.30%,94.10%,,93,104,5,,,,,
9/30/14,"Mersana Therapeutics, Inc.",Biotechnology,MRSN,,,,,,,,,0,,,,,,,,,,,,,,24,,,,,
9/30/14,MESA LABORATORIES INC /CO,Computer Hardware,MLAB,58,23,9,12,16,-3,2,110,28,66,59.80%,20.40%,15.60%,13.60%,8.20%,103.20%,226.40%,66.10%,25.40%,-2,3,28,13,20,23,0,13,4
9/30/14,MESABI TRUST,,MSB,-2,-22,19,19,,,0,17,0,0,-1003.70%,-940.50%,-940.50%,0.00%,113.40%,,185.30%,0.00%,0.00%,,4,16,24,0,1,0,19,0
9/30/14,Metalurgica Gerdau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,METHODE ELECTRONICS INC,Computer Hardware,MEI,773,616,96,75,77,-24,0,435,44,290,20.30%,9.70%,12.40%,33.20%,22.10%,46.50%,286.10%,50.20%,10.00%,-11,66,259,181,80,81,0,76,-20
9/30/14,METLIFE INC,Insurance - Life,MET,"70,146",,"4,452","6,020","6,734","8,528",,"911,120","16,883","70,282",,8.60%,6.60%,6.60%,0.50%,300.60%,,1196.40%,1.80%,"-1,442","7,393",,,,,,"6,020","1,414"
9/30/14,METTLER TOLEDO INTERNATIONAL INC/,Medical Instruments & Equipment,MTD,"2,435","1,121",317,457,519,-10,121,"2,143",467,908,54.00%,18.80%,13.00%,34.90%,14.80%,103.20%,138.40%,136.10%,21.80%,0,111,886,707,709,858,23,416,100
9/30/14,MF Global Holdings Ltd.,,MF,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/14,"MFA FINANCIAL, INC.",REITs,MFA,,,,,,20,,,0,,,,,,,,,,,-609,,,,,,,,
9/30/14,MFRI INC,Industrial Products,PPIH,197,158,0,1,7,-13,0,167,42,70,19.90%,0.70%,0.20%,0.60%,0.20%,-4682.00%,183.10%,139.60%,25.10%,0,6,102,36,38,38,2,1,12
9/30/14,MGC DIAGNOSTICS Corp,Medical Devices,MGCD,26,12,0,0,1,0,3,20,0,14,54.60%,-0.60%,-1.60%,-2.90%,-2.00%,142.80%,336.80%,44.00%,0.00%,0,9,18,9,11,14,0,0,0
9/30/14,MGE ENERGY INC,Utilities - Regulated,MGEE,591,153,75,128,167,16,0,"1,579",404,618,74.00%,21.70%,12.70%,12.10%,4.70%,25.10%,228.20%,155.70%,25.60%,-37,69,221,121,0,310,19,120,45
9/30/14,MGM Growth Properties LLC,,MGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,MGM Resorts International,Travel & Leisure,MGM,"10,088","6,310",-76,"1,252","2,097",22,0,"25,351","12,931","7,823",37.50%,12.40%,2.00%,2.60%,0.80%,717.40%,91.20%,224.10%,51.00%,0,"1,115","1,971","2,813","1,294","2,526",841,193,-12
9/30/14,Michael Kors Holdings Ltd,Manufacturing - Apparel & Furniture,KORS,,,,,,,,,0,,,,,,,,,,,,,,"1,387",744,807,1,776,274
9/30/14,"Michaels Companies, Inc.",Retail - Apparel & Specialty,MIK,"4,673","2,811",177,633,742,-54,0,"1,773","3,365","-2,334",39.90%,13.50%,3.80%,-7.60%,10.00%,255.80%,176.40%,-176.00%,189.80%,0,90,"1,240","1,166","1,225","1,229",240,285,108
9/30/14,Microbot Medical Inc.,Medical Instruments & Equipment,MBOT,,,,,,,,,0,,,,,,,,,,,,,,4,,,,,
9/30/14,MICROCHIP TECHNOLOGY INC,Semiconductors,MCHP,"1,582",743,127,211,415,77,255,"3,851",983,"1,933",53.00%,13.30%,8.10%,6.60%,3.30%,323.40%,654.60%,99.20%,25.50%,-274,"1,579","2,236","2,375",261,628,25,152,25
9/30/14,MICRON SOLUTIONS INC /DE/,Medical Devices,MICR,23,19,0,0,2,-1,0,16,2,7,17.20%,0.20%,-0.60%,-2.10%,-0.90%,650.10%,115.70%,128.80%,15.80%,0,0,8,4,4,4,0,0,0
9/30/14,MICRON TECHNOLOGY INC,Semiconductors,MU,"16,358","10,921","3,045","3,127","5,230",635,"1,371","22,416","6,579","11,562",33.20%,19.10%,18.80%,26.60%,13.70%,85.40%,213.80%,93.90%,29.30%,0,"4,534","10,245","6,390",707,"2,310",329,"2,733",128
9/30/14,MICRONETICS INC,,NOIZ,,,,,,,,,0,,,,,,,,,,,,,,9,,,,,
9/30/14,MICROSEMI CORP,Semiconductors,MSCC,"1,005",434,31,94,219,-44,172,"1,904",727,969,56.80%,9.30%,3.10%,3.20%,1.60%,378.70%,422.20%,96.50%,38.20%,0,207,578,375,209,477,34,48,17
9/30/14,MICROSOFT CORP,Application Software,MSFT,"91,505","30,206","21,370","28,536","34,222","46,721","11,679","169,656","23,720","90,170",67.00%,31.20%,23.40%,23.70%,12.60%,325.10%,251.60%,88.10%,14.00%,"-9,270","89,193","112,439","58,118","21,084","32,763",0,"27,308","5,938"
9/30/14,"MICROVISION, INC.",Computer Hardware,MVIS,5,1,-18,-15,-14,-1,11,18,0,13,81.00%,-282.30%,-332.90%,-131.80%,-96.00%,85.10%,356.90%,37.20%,0.00%,0,15,16,18,8,19,0,-18,0
9/30/14,"MICT, Inc.",Aerospace & Defense,MICT,30,19,-1,1,2,1,3,46,15,23,36.00%,3.60%,-1.20%,-1.50%,-0.80%,-622.50%,211.30%,101.90%,33.00%,0,16,37,2,6,10,0,0,0
9/30/14,MID AMERICA APARTMENT COMMUNITIES INC.,REITs,MAA,,,,,,,,,0,,,,,,,,,,,,,,"1,176",,,,,
9/30/14,"MIMEDX GROUP, INC.",Medical Devices,MDXG,19,4,-9,-4,-2,-4,2,34,5,19,77.00%,-19.30%,-45.00%,-45.00%,-25.80%,65.90%,153.00%,74.80%,13.90%,0,8,16,35,14,18,0,-9,0
9/30/14,"MINDBODY, Inc.",Application Software,MB,,,,,,,,,0,,,,,,,,,,,,,,37,,,,,
9/30/14,"Minerva Neurosciences, Inc.",Biotechnology,NERV,0,0,-3,-3,-3,0,1,29,0,20,0.00%,0.00%,0.00%,-16.20%,-11.20%,85.50%,129.30%,44.60%,0.20%,0,2,2,4,2,3,0,-3,0
9/30/14,"Mirati Therapeutics, Inc.",Biotechnology,MRTX,,,,,,-2,,56,0,14,,,,,,,131.20%,314.30%,0.00%,0,53,56,25,,,,,
9/30/14,"Mister Goody, Inc.",,MSGO,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,
9/30/14,MITCHAM INDUSTRIES INC,Computer Hardware,MIND,89,62,0,1,34,-4,0,209,25,171,30.90%,0.60%,-0.50%,-0.30%,-0.20%,-7956.40%,475.70%,22.10%,12.00%,0,9,61,8,24,27,0,0,0
9/30/14,MITEK SYSTEMS INC,Application Software,MITK,18,2,-7,-7,-6,-2,7,31,0,23,88.90%,-37.90%,-37.60%,-29.20%,-21.70%,127.90%,404.90%,34.40%,0.00%,0,25,28,22,16,23,0,-7,0
9/30/14,"MIX 1 LIFE, INC.",,MIXX,,,,,,,,,0,,,,,,,,,,,,,,7,,,,,
9/30/14,MKS Instruments Inc,Computer Hardware,MKSI,669,403,36,59,76,-9,64,"1,213",0,"1,022",39.80%,8.80%,5.30%,3.50%,2.90%,86.00%,684.60%,18.80%,0.00%,-34,590,879,263,142,208,-1,59,24
9/30/14,"MOBILEIRON, INC.",,MOBL,106,17,-32,-28,-26,-7,36,111,4,50,84.40%,-26.50%,-30.80%,-64.40%,-29.20%,111.70%,193.70%,120.60%,3.90%,0,74,101,123,80,117,0,-32,0
9/30/14,"Mobilized Entertainment, Inc.",,MENI,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,
9/30/14,MOBIVITY HOLDINGS CORP.,,MFON,4,1,-8,-6,-6,0,1,13,0,9,73.80%,-158.20%,-191.70%,-85.80%,-61.00%,84.70%,92.60%,40.70%,0.20%,0,3,3,6,8,9,0,-8,0
9/30/14,"Moderna, Inc.",,MRNA,,,,,,,,,0,,,,,,,,,,,,,,159,,,,,
9/30/14,Moelis & Co,Asset Management,MC,133,0,70,70,72,-8,0,443,0,1,100.00%,52.90%,53.00%,7583.70%,15.80%,86.10%,255.50%,47790.20%,0.00%,-40,303,343,,0,62,0,73,3
9/30/14,MOHAWK INDUSTRIES INC,Manufacturing - Apparel & Furniture,MHK,"7,349","5,428",349,547,856,-172,0,"8,494","2,260","4,470",26.10%,7.40%,4.80%,7.80%,4.10%,68.40%,233.60%,90.00%,26.60%,0,54,"3,086","3,266","1,374","1,374",92,446,78
9/30/14,"Molecular Templates, Inc.",Biotechnology,MTEM,14,0,-14,-29,-27,-1,33,84,0,-28,100.00%,-211.30%,-103.90%,50.60%,-17.00%,625.50%,257.00%,-397.90%,0.00%,0,63,70,26,10,43,-15,-14,0
9/30/14,MOLSON COORS BREWING CO,Beverages - Alcoholic,TAP,"4,206","2,546",567,467,787,165,0,"15,580","3,800","8,630",39.50%,11.10%,13.60%,6.60%,3.70%,109.70%,71.10%,80.50%,24.40%,-235,442,"1,538","4,301","1,194","1,194",170,655,84
9/30/14,MOMENTOUS ENTERTAINMENT GROUP INC,,MMEG,,,,,,,,,0,,,,,,,,,,,,,,40,,,,,
9/30/14,Mondelez International,Consumer Packaged Goods,MDLZ,"35,299","22,189","3,915","4,214","5,291","1,063",0,"72,515","17,079","32,532",37.10%,11.90%,11.20%,12.10%,5.40%,122.40%,91.80%,122.90%,23.50%,-943,"2,622","13,174","16,737","8,679","8,896",0,"2,392",60
9/30/14,"MongoDB, Inc.",Application Software,MDB,,,,,,,,,0,,,,,,,,,,,,,,165,,,,,
9/30/14,MONITRONICS INTERNATIONAL INC,,MTII,484,81,-26,84,318,-2,0,"2,036","1,629",282,83.20%,17.40%,-5.30%,-9.20%,-1.30%,-1167.50%,62.60%,620.80%,80.00%,-2,31,61,"1,924",84,319,104,-22,4
9/30/14,MONMOUTH REAL ESTATE INVESTMENT CORP,,MNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/14,MONOLITHIC POWER SYSTEMS INC,Semiconductors,MPWR,238,110,23,24,36,5,50,369,0,323,53.70%,9.90%,9.60%,7.10%,6.20%,102.40%,758.90%,14.10%,0.00%,0,226,292,80,55,104,0,24,1
9/30/14,Monotype Imaging Holdings Inc.,Application Software,TYPE,167,28,31,51,63,1,20,356,0,287,83.00%,30.40%,18.70%,10.80%,8.70%,145.10%,342.60%,24.20%,0.00%,-8,78,97,56,62,88,1,48,17
9/30/14,MONSANTO CO /NEW/,Agriculture,MON,"14,728","7,017","2,530","3,715","4,331",-218,"1,519","22,079","2,206","13,458",52.40%,25.20%,17.50%,19.20%,11.70%,95.40%,244.90%,64.10%,10.00%,-722,"4,753","11,534","7,149","2,477","3,996",88,"3,585","1,016"
9/30/14,Monster Arts Inc.,,APPZ,,,,,,,,,0,,,,,,,,,,,,,,2,,,,,
9/30/14,Monster Beverage Corp,Beverages - Non-Alcoholic,MNST,"2,246","1,073",339,573,596,-9,0,"1,421",0,992,52.20%,25.50%,15.10%,34.10%,23.80%,92.90%,374.40%,43.20%,0.00%,0,614,"1,183",601,0,600,0,564,225
9/30/14,"MONSTER WORLDWIDE, INC.",,MWW,977,481,43,82,156,-3,0,,0,,50.70%,8.40%,4.40%,,,149.20%,,,,0,,,347,414,414,0,77,23
9/30/14,MOODYS CORP /DE/,Brokers & Exchanges,MCO,"3,008",838,834,"1,287","1,380",-15,0,"4,353","2,098",500,72.20%,42.80%,28.10%,169.40%,19.40%,111.60%,286.80%,771.00%,48.20%,-213,"1,970","2,946","2,006",790,883,94,"1,214",367
