period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/18,TIVO INC,Application Software,TIVO,467,186,30,66,82,-69,102,"1,162",356,320,60.20%,14.20%,6.30%,9.20%,2.50%,-65.90%,203.00%,263.00%,30.60%,0,713,837,412,"5,144","5,246","1,136","5,416","1,253"
9/30/18,TJX COMPANIES INC /DE/,Retail - Apparel & Specialty,TJX,"37,743","26,813","2,975","4,199","4,973",-210,0,"14,111","2,232","5,227",29.00%,11.10%,7.90%,56.90%,21.10%,85.20%,164.30%,170.00%,15.80%,-835,"2,873","8,440","5,138",,,,,
9/30/18,Tocagen Inc,Biotechnology,TOCA,0,0,-43,-42,-42,0,33,79,9,60,100.00%,-107492.30%,-109579.50%,-71.60%,-54.30%,98.90%,456.30%,31.90%,11.70%,0,74,77,17,151,171,30,-53,11
9/30/18,TOLL BROTHERS INC,Homebuilding & Construction,TOL,"6,716","5,318",629,733,758,-366,0,"9,949","2,861","4,537",20.80%,10.90%,9.40%,13.90%,6.30%,24.50%,365.90%,119.30%,28.70%,-58,522,"9,333","2,551",0,195,15,8,0
9/30/18,TOOTSIE ROLL INDUSTRIES INC,Consumer Packaged Goods,TR,518,329,78,66,85,-57,0,924,8,726,36.40%,12.80%,14.90%,10.70%,8.40%,8.30%,424.30%,27.20%,0.90%,-23,104,260,61,34,38,15,112,39
9/30/18,TOPS HOLDING II CORP,,CK00015847,"2,463","1,734",-73,408,,,0,"1,010",837,-89,29.60%,16.60%,-3.00%,82.10%,-7.20%,,137.90%,-1233.20%,82.90%,,33,252,183,112,215,14,52,23
9/30/18,Torchmark Corp.,Insurance - Life,TMK,"4,202",,"1,495",937,"1,428",719,,"23,182","1,496","5,820",,22.30%,35.60%,25.70%,6.50%,186.70%,,298.30%,6.50%,-70,89,,,"6,730","6,730",19,"4,080","1,106"
9/30/18,TORO CO,Industrial Products,TTC,"2,540","1,601",256,372,372,-9,0,"1,636",312,623,37.00%,14.70%,10.10%,41.10%,15.70%,69.30%,149.90%,162.40%,19.10%,-81,206,978,652,9,42,1,-43,0
9/30/18,Toronto-Dominion Bank,,,,,,,,,,,,,,,,,,,,,,,,,,665,665,0,839,210
9/30/18,"Total Sports Media, Inc.",,STTK,,,,,,,,,0,,,,,,,,,,,,,,,122,122,0,78,1
9/30/18,Total System Services,Credit Services,TSS,"4,730","3,329",622,755,"1,161",-204,0,"7,532","4,142","2,521",29.60%,16.00%,13.30%,24.90%,8.30%,133.20%,96.80%,198.80%,55.00%,-84,493,"1,178","1,218",227,321,83,-71,2
9/30/18,TOUCAN INTERACTIVE CORP,,TCNT,0,0,0,0,,0,0,0,0,0,0.00%,0.00%,0.00%,,,,67.00%,-302.70%,0.00%,0,0,0,0,,,,852,-643
9/30/18,"Tower International, Inc.",Autos,TOWR,"1,292","1,111",48,99,146,27,0,"1,327",376,292,14.00%,7.60%,3.70%,16.30%,3.60%,160.70%,112.50%,355.20%,28.30%,-9,66,610,542,567,567,19,371,115
9/30/18,"Townsquare Media, Inc.",Entertainment,TSQ,,,,,,-2,,"1,003",556,355,,,,,,,194.70%,182.80%,55.40%,0,49,120,61,,,,,
9/30/18,TOYS R US INC,Business Services,TOY_delisted,"11,732","7,546",-101,427,757,-74,0,"7,866","5,563","-1,467",35.70%,3.60%,-0.80%,6.50%,-1.20%,-415.80%,137.00%,-636.20%,70.70%,0,420,"4,328","3,160",,,,,
9/30/18,"TPI COMPOSITES, INC",Industrial Products,TPIC,976,855,47,78,102,-9,0,580,126,243,12.40%,8.00%,4.80%,19.40%,8.10%,87.50%,172.40%,138.60%,21.70%,0,139,430,249,646,646,0,631,41
9/30/18,Tractebel,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
9/30/18,Tractor Supply Company,Retail - Apparel & Specialty,TSCO,"7,571","4,969",480,700,872,-37,0,"3,067",576,"1,406",34.40%,9.20%,6.30%,34.20%,15.70%,75.40%,192.30%,118.20%,18.80%,-139,70,"1,811",941,82,82,14,81,41
9/30/18,"Trade Desk, Inc.",Application Software,TTD,308,66,51,69,77,-50,53,797,27,246,78.50%,22.50%,16.50%,20.70%,6.40%,2.30%,147.70%,224.60%,3.40%,0,156,766,519,,,,,
9/30/18,TRANS WORLD ENTERTAINMENT CORP,Retail - Apparel & Specialty,TWMC,437,301,-58,-31,-19,3,0,225,6,142,31.20%,-7.10%,-13.30%,-41.10%,-25.90%,37.20%,244.40%,58.90%,2.80%,0,4,139,57,"3,566","3,896",440,-13,82
9/30/18,TRANSCAT INC,Computer Hardware,TRNS,155,118,6,9,15,-4,0,97,23,51,24.10%,5.80%,3.80%,11.50%,6.10%,45.20%,191.60%,88.60%,23.60%,0,1,41,21,43,43,13,60,13
9/30/18,TransDigm Group,Aerospace & Defense,TDG,"3,686","1,574",762,"1,607","1,662",-31,0,"11,804","12,892","-2,098",57.30%,43.60%,23.90%,-42.00%,7.50%,173.40%,414.30%,-662.50%,109.20%,"-1,262","1,853","3,385",817,,,,,
9/30/18,"Translate Bio, Inc.",,TBIO,0,0,-84,-71,-69,2,52,166,94,55,0.00%,0.00%,0.00%,-151.00%,-50.10%,72.40%,169.10%,201.70%,56.40%,0,17,24,14,"1,730","1,902",17,683,203
9/30/18,Transocean Ltd.,Oil & Gas - Drilling,RIG,"2,973","1,389","-3,127",596,"1,428",94,0,"22,410","7,396","12,769",53.30%,20.10%,-104.20%,-24.20%,-13.80%,-41.40%,336.40%,75.50%,33.00%,0,"2,969","4,606","1,369",120,173,2,64,13
9/30/18,TransUnion,Business Services,TRU,"1,934",0,441,465,703,-57,0,"5,119","2,465","1,825",100.00%,24.00%,23.40%,24.80%,8.80%,130.50%,128.40%,180.50%,48.10%,0,116,589,458,167,167,0,-59,0
9/30/18,TRAVELCENTERS OF AMERICA LLC,Retail - Apparel & Specialty,TA,"5,317","3,965",9,-31,97,-13,0,"1,618",320,566,25.40%,-0.60%,0.20%,1.60%,0.60%,1383.90%,122.60%,185.60%,19.80%,0,36,399,325,28,28,0,8,2
9/30/18,"TRAVELERS COMPANIES, INC.",Insurance - Property & Casualty,TRV,"28,902",,"2,056","3,099","3,912",0,,"103,483","6,571","23,731",,10.70%,7.10%,8.70%,2.00%,157.50%,,336.10%,6.30%,-785,344,,,432,504,646,951,36
9/30/18,Travelport Worldwide LTD,Travel & Leisure,TVPT,"2,447","1,506",142,289,497,9,0,"2,858","2,230",-192,38.50%,11.80%,5.70%,-72.90%,4.90%,253.50%,67.80%,-1586.30%,78.00%,-39,122,438,647,19,71,0,-97,-13
9/30/18,TRAVELZOO,Online Media,TZOO,107,13,4,14,16,-2,0,46,0,13,87.90%,12.90%,3.30%,27.00%,7.70%,290.70%,125.80%,249.20%,0.00%,0,23,37,30,156,988,448,"-3,003",94
9/30/18,"TreeHouse Foods, Inc.",Consumer Packaged Goods,THS,"6,307","5,227",-286,137,425,68,0,"5,779","2,546","2,263",17.10%,2.20%,-4.50%,-12.70%,-5.00%,-193.40%,247.50%,155.40%,44.00%,0,133,"1,485",600,585,"1,469",82,373,-79
9/30/18,TRIBUNE MEDIA CO,Entertainment,TRCO,,,,,,-31,,"14,313","3,155","3,411",,,,,,,324.10%,136.20%,22.00%,-88,829,"1,402",433,146,"1,383",30,-60,-80
9/30/18,TRIMBLE INC.,Computer Hardware,TRMB,"2,654","1,262",121,253,436,76,370,"4,316",914,"2,415",52.50%,9.50%,4.60%,5.00%,2.80%,272.60%,169.60%,78.80%,21.20%,0,537,"1,312",773,,,,"2,730",674
9/30/18,TRIMEDYNE INC,,TMED,5,3,0,0,0,0,0,4,0,3,35.70%,-8.30%,-8.60%,-14.40%,-11.20%,152.30%,323.50%,29.20%,2.60%,0,1,3,1,445,652,111,171,32
9/30/18,TRINET GROUP INC,Business Services,TNET,"3,275","2,679",178,217,252,386,45,"2,593",423,206,18.20%,6.60%,5.40%,86.40%,6.90%,324.70%,113.30%,1158.70%,16.30%,0,336,"1,991","1,757",80,80,0,5,3
9/30/18,TRINITY INDUSTRIES INC,Transportation & Logistics,TRN,"2,397","1,775",703,283,513,160,0,"9,543","3,242","4,858",25.90%,11.80%,29.80%,14.70%,7.50%,65.10%,269.20%,96.40%,34.00%,-73,"1,098","1,925",715,701,944,127,-525,-238
9/30/18,Trinseo S.A.,Autos,TSE,"4,557","3,890",369,416,540,-8,0,"2,875","1,170",802,14.60%,9.10%,8.10%,46.10%,12.80%,86.40%,287.40%,258.50%,40.70%,-63,451,"1,775",618,,,,,
9/30/18,TRIO-TECH INTERNATIONAL,Semiconductors,TRT,42,32,2,2,4,-2,0,37,3,24,24.70%,5.10%,4.80%,8.50%,5.50%,-83.60%,183.30%,55.00%,6.80%,0,6,19,10,707,"1,140",25,259,138
9/30/18,"TripAdvisor, Inc.",Travel & Leisure,TRIP,"1,562",75,-27,120,232,54,0,"2,240",7,"1,390",95.20%,7.70%,-1.70%,-1.90%,-1.20%,-340.70%,184.10%,61.20%,0.30%,0,650,983,534,2,2,0,0,0
9/30/18,"TripBorn, Inc.",,CIK0001498,0,0,-1,-1,0,0,0,4,2,1,86.00%,-177.00%,-203.50%,-95.40%,-22.80%,-15.80%,198.80%,319.20%,49.30%,0,1,2,1,301,379,20,200,22
9/30/18,TRIUMPH GROUP INC,Aerospace & Defense,TGI,"3,250","2,658",-500,144,302,-324,0,"3,420","1,520",-227,18.20%,4.40%,-15.40%,220.70%,-14.60%,-10.40%,123.20%,-1609.40%,44.50%,-8,33,"1,553","1,261",0,339,174,195,-415
9/30/18,"tronc, Inc.",Publishing,TRNC,"1,406","1,083",252,17,76,60,0,850,7,420,23.00%,1.20%,18.00%,60.10%,29.70%,25.20%,116.20%,102.20%,0.90%,0,215,382,328,251,251,59,449,80
9/30/18,Tronox Ltd,Chemicals,TROX,"1,762","1,322",-288,180,365,-67,0,"4,858","3,146","1,032",25.00%,10.20%,-15.60%,-26.70%,-5.70%,-67.30%,819.70%,370.60%,64.80%,-23,"1,074","2,623",320,8,8,0,2,0
9/30/18,"Trovagene, Inc.",Medical Diagnostics & Research,TROV,1,2,-20,-20,-19,-3,5,10,,5,-205.80%,-3853.20%,-3857.70%,-420.90%,-189.20%,110.00%,,,,0,7,8,4,"1,004","1,367",15,106,133
9/30/18,"TrueBlue, Inc.",Employment Services,TBI,"2,495","1,857",60,79,124,-33,0,"1,054",70,564,25.60%,3.10%,2.40%,10.60%,5.70%,87.10%,191.60%,86.90%,6.60%,0,27,379,198,1,1,0,-1,0
9/30/18,"TrueCar, Inc.",Online Media,TRUE,328,29,-35,-37,-15,-1,0,387,29,319,91.10%,-11.10%,-10.70%,-11.00%,-9.10%,94.40%,713.70%,21.30%,7.60%,0,196,243,34,291,449,104,-535,-35
9/30/18,"Truli Media Group, Inc.",,TRLI,0,0,-45,-1,-1,-1,0,1,0,1,0.00%,0.00%,0.00%,-90.60%,-81.10%,206.30%,112.10%,11.70%,0.00%,0,0,0,0,0,306,26,-6,27
9/30/18,TRUPANION INC.,Insurance - Specialty,TRUP,273,235,-2,-2,2,2,0,194,19,116,13.70%,-0.90%,-0.80%,-2.00%,-1.20%,-2.10%,304.00%,67.10%,9.60%,0,138,174,57,260,260,184,-67,14
9/30/18,TSR INC,Application Software,TSRI,65,54,0,1,1,0,0,14,0,8,15.70%,1.10%,0.70%,5.50%,3.30%,39.80%,253.70%,63.90%,0.00%,0,5,13,5,13,19,0,-20,0
9/30/18,"TSS, Inc.",Credit Services,TSSI,20,12,1,1,2,0,0,8,2,0,40.30%,6.80%,4.70%,449.00%,11.00%,182.40%,87.60%,3967.80%,20.70%,0,3,6,6,515,560,5,81,21
9/30/18,TTM TECHNOLOGIES INC,Computer Hardware,TTMI,"2,697","2,284",101,191,369,-41,0,"2,786",982,"1,017",15.30%,7.10%,3.80%,10.00%,3.60%,166.40%,184.10%,174.00%,35.20%,0,353,"1,248",678,253,336,1,-37,-2
9/30/18,TUCOWS INC /PA/,Online Media,TCX,356,265,24,30,43,7,8,341,72,65,25.40%,8.40%,6.60%,36.10%,6.90%,124.40%,83.90%,421.90%,21.20%,0,17,145,172,1,1,0,-1,0
9/30/18,TUESDAY MORNING CORP/DE,Retail - Defensive,TUES,979,658,-36,-36,-11,24,0,364,0,197,32.80%,-3.60%,-3.60%,-18.10%,-9.80%,78.70%,166.50%,84.80%,0.00%,0,9,239,144,40,40,1,-3,0
9/30/18,TUPPERWARE BRANDS CORP,Packaging & Containers,TUP,"2,256",744,-265,352,413,314,0,"1,388",738,-119,67.00%,15.60%,-11.80%,222.30%,-19.10%,-82.30%,95.70%,-1262.50%,53.20%,-140,144,631,659,9,9,0,1,0
9/30/18,"Turning Point Brands, Inc.",Tobacco Products,TPB,293,164,21,48,50,-51,0,278,198,55,44.00%,16.50%,7.10%,37.90%,7.50%,749.70%,253.10%,407.20%,71.20%,0,4,77,30,6,7,0,1,0
9/30/18,Turtle Beach Corp,Communication Equipment,HEAR,149,98,-3,5,10,-8,6,94,28,-22,34.20%,3.60%,-2.20%,14.70%,-3.50%,87.30%,128.40%,-525.40%,29.30%,0,5,87,68,198,222,54,118,16
9/30/18,TWILIO INC,Application Software,TWLO,441,205,-73,-76,-55,3,132,483,0,363,53.40%,-17.20%,-16.60%,-20.20%,-15.20%,79.70%,349.60%,33.20%,0.00%,0,308,382,109,45,60,4,27,3
9/30/18,TWIN DISC INC,Industrial Products,TWIN,200,138,-1,5,12,-1,0,213,5,129,31.00%,2.70%,-0.60%,-0.90%,-0.60%,-548.70%,288.10%,65.70%,2.20%,0,16,135,47,362,362,2,-22,0
9/30/18,"TWINLAB CONSOLIDATED HOLDINGS, INC.",,TLCC,81,66,-33,-15,-12,17,0,70,76,-37,19.30%,-18.40%,-40.30%,89.10%,-46.50%,-18.30%,25.30%,-291.70%,107.80%,0,1,26,102,"1,159","1,159",43,185,451
9/30/18,"TWITTER, INC.",Online Media,TWTR,"2,697",881,231,272,665,-32,532,"8,861","2,696","5,571",67.30%,10.10%,8.60%,4.20%,2.60%,129.20%,1100.30%,59.10%,30.40%,0,"5,661","6,541",594,81,81,16,31,10
9/30/18,TYLER TECHNOLOGIES INC,Application Software,TYL,841,442,164,161,214,-35,47,"1,611",0,"1,192",47.50%,19.10%,19.50%,13.80%,10.20%,84.50%,140.20%,35.20%,0.00%,0,229,521,371,40,46,8,-3,1
9/30/18,"TYME TECHNOLOGIES, INC.",Biotechnology,TYME,0,0,-17,-17,-17,-1,8,13,1,9,0.00%,0.00%,0.00%,-188.30%,-132.80%,105.80%,339.30%,41.80%,8.80%,0,11,13,4,178,311,0,-72,1
9/30/18,TYSON FOODS INC,Consumer Packaged Goods,TSN,"40,198","35,070","2,881","2,908","3,823",-95,0,"28,638","10,160","12,437",12.80%,7.20%,7.20%,23.20%,10.10%,99.50%,147.80%,130.30%,35.50%,-405,170,"6,077","4,112",68,68,1,19,10
9/30/18,"U.S. Auto Parts Network, Inc.",Retail - Apparel & Specialty,PRTS,303,214,24,28,34,0,0,101,10,40,29.60%,9.10%,7.90%,59.50%,23.80%,210.80%,127.90%,149.50%,9.70%,0,3,63,49,31,31,9,-34,-1
9/30/18,U.S. Bancorp,Banks,USB,"21,697",,"5,913","7,517","7,985","-37,792",,"462,040","48,910","49,666",,34.60%,28.80%,12.60%,1.40%,-496.90%,,830.30%,10.60%,"-2,212","19,505",,,"1,012","1,544",47,206,-25
9/30/18,"U.S. SILICA HOLDINGS, INC.",Metals & Mining,SLCA,"1,241",867,145,170,267,-43,0,"2,307",512,"1,397",30.10%,13.70%,11.70%,10.40%,6.30%,-95.40%,326.20%,65.20%,22.20%,-20,385,703,216,177,238,0,162,-2
9/30/18,"Uber Technologies, Inc",,UBER,,,,,,,,,0,,,,,,,,,,,,,,,9,17,0,-17,0
9/30/18,"Ubiquiti Networks, Inc.",Communication Equipment,UBNT,"1,017",573,196,326,333,106,74,"1,023",485,316,43.60%,32.10%,19.30%,62.20%,19.20%,159.00%,886.80%,223.90%,47.40%,0,667,"1,001",113,"2,220","2,220",349,"2,568",-317
9/30/18,"UDR, Inc.",REITs,UDR,996,313,118,189,625,-13,0,"7,733","3,672","3,784",68.60%,19.00%,13.30%,3.50%,1.70%,293.50%,14.80%,104.40%,47.50%,-332,2,41,278,57,62,2,3,-22
9/30/18,"Ulta Salon, Cosmetics & Fragrance, Inc.",Retail - Apparel & Specialty,ULTA,"6,312","4,064",626,821,"1,086",50,0,"3,073",0,"1,812",35.60%,13.00%,9.90%,34.50%,20.30%,87.70%,241.20%,69.60%,0.00%,0,386,"1,830",759,,,,"7,517","1,264"
9/30/18,ULTIMATE SOFTWARE GROUP INC,Application Software,ULTI,989,369,28,64,99,-25,161,,0,,62.70%,6.40%,2.80%,,,-142.30%,,,,0,,,,107,204,31,137,-9
9/30/18,ULTRA PETROLEUM CORP,Oil & Gas - E&P,UPL,874,0,-205,354,354,91,0,"1,642","2,179","-1,115",,,,,,-277.10%,50.00%,-247.30%,132.70%,0,6,134,268,,,,,
9/30/18,ULTRALIFE CORP,Industrial Products,ULBI,86,59,8,6,9,-2,5,97,0,79,30.70%,7.60%,9.00%,9.70%,7.90%,91.60%,434.80%,22.90%,0.00%,0,18,62,14,43,117,0,314,118
9/30/18,Ultrapar,,,,,,,,,,,,,,,,,,,,,,,,,,49,494,129,89,0
9/30/18,UMB FINANCIAL CORP,Banks,UMBF,999,,260,249,351,-99,,"20,988","1,433","2,167",,25.00%,26.00%,12.00%,1.20%,62.90%,,868.40%,6.80%,-54,280,,,"1,403","1,427",-3,824,198
9/30/18,UMeWorld Ltd,,ALRX,,,,,,0,,0,1,-1,,,,,,,3.50%,-104.10%,1571.00%,0,0,0,1,395,557,1,63,36
9/30/18,"Under Armour, Inc.",Manufacturing - Apparel & Furniture,UA,"5,055","2,788",-76,153,332,-156,0,"4,264",786,"2,018",44.90%,3.00%,-1.50%,-3.80%,-1.80%,131.70%,196.80%,111.30%,18.40%,0,284,"2,592","1,317",28,519,320,-218,-13
9/30/18,UNICO AMERICAN CORP,Insurance - Property & Casualty,UNAM,36,,-8,-8,-7,3,,125,0,57,,-21.60%,-21.40%,-13.60%,-6.20%,63.70%,,121.10%,0.00%,0,8,,,15,20,0,6,-1
9/30/18,UNIFI INC,Homebuilding & Construction,UFI,669,579,31,33,55,-15,0,591,126,390,13.40%,4.90%,4.60%,7.90%,5.20%,46.50%,349.20%,51.50%,21.30%,0,41,267,76,,,,,
9/30/18,unilever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,51
9/30/18,UNION PACIFIC CORP,Transportation & Logistics,UNP,"21,240","9,193","10,712","8,106","10,211",-409,0,"57,806","16,944","24,856",56.70%,38.20%,50.40%,43.10%,18.50%,91.60%,101.70%,132.60%,29.30%,"-1,982","1,365","4,006","3,939",,,,,
9/30/18,UNISYS CORP,Application Software,UIS,"2,787","2,212",54,142,303,4,39,"2,371",648,"-1,244",20.60%,5.10%,1.80%,-4.00%,2.10%,425.30%,149.50%,-290.60%,27.30%,0,584,"1,247",834,"2,114","2,114",35,-47,29
9/30/18,"United Continental Holdings, Inc.",Airlines,UAL,"37,784","24,803","2,144","3,847","5,996","-2,029",0,"42,346","14,392","8,734",34.40%,10.20%,5.70%,24.60%,5.10%,-43.20%,55.90%,384.80%,34.00%,0,"3,798","7,133","12,763",,,,-8,0
9/30/18,UNITED GUARDIAN INC,Consumer Packaged Goods,UG,14,5,5,6,6,0,0,13,0,12,60.90%,43.20%,32.80%,39.50%,33.90%,96.50%,661.70%,16.40%,0.00%,-7,9,13,2,55,57,4,34,4
9/30/18,UNITED INSURANCE HOLDINGS CORP.,Insurance - Property & Casualty,UIHC,,,,,,,,"1,194",,535,,,,,,,,,,,217,,,,,,,
9/30/18,UNITED NATURAL FOODS INC,Retail - Defensive,UNFI,"9,975","8,460",172,253,341,-173,0,"3,079",153,"1,812",15.20%,2.50%,1.70%,9.50%,5.60%,37.70%,258.80%,69.90%,5.00%,0,22,"1,895",732,0,"4,075",818,"7,817","-3,873"
9/30/18,UNITED PARCEL SERVICE INC,Transportation & Logistics,UPS,"66,585","50,564","4,905","7,529","9,811","-1,402",0,"45,574","24,289","1,024",24.10%,11.30%,7.40%,479.00%,10.80%,19.90%,122.00%,4350.60%,53.30%,"-2,771","4,069","15,718","12,886",394,433,65,70,21
9/30/18,UNITED RENTALS INC /DE,Consulting & Outsourcing,URI,"7,663","4,470","1,683","1,919","3,510",-590,0,"16,354","10,078","3,334",41.70%,25.00%,22.00%,50.50%,10.30%,87.50%,81.10%,390.50%,61.60%,0,65,"1,692","2,087",,,,,
9/30/18,UNITED STATES CELLULAR CORP,Communication Services,USM,"3,896","1,798",31,78,699,-205,0,"7,048",,"3,929",53.80%,2.00%,1.10%,1.10%,0.60%,361.90%,,,,0,509,"1,591",616,"1,435","9,134",614,"3,040",896
9/30/18,UNITED STATES STEEL CORP,Steel,X,"13,139","11,505",538,791,"1,292",-148,0,"10,058","2,545","3,606",12.40%,6.00%,4.10%,14.90%,5.30%,85.50%,165.80%,178.90%,25.30%,-35,"1,231","4,812","2,902",2,2,0,6,2
9/30/18,UNITED TECHNOLOGIES CORP /DE/,Aerospace & Defense,UTX,"59,837","44,201","4,552","8,138","10,278",-337,"2,427","96,920","27,485","31,552",26.10%,13.60%,8.20%,15.60%,5.10%,103.30%,134.70%,207.20%,28.40%,"-2,074","8,985","32,858","24,391",,,,,
9/30/18,UNITED THERAPEUTICS Corp,Biotechnology,UTHR,"1,744",145,484,"1,068","1,099",-26,264,"3,020",250,"2,369",91.70%,61.30%,27.70%,20.40%,16.00%,132.80%,513.10%,27.50%,8.30%,0,"1,257","1,634",318,0,"1,262",16,230,58
9/30/18,UNITEDHEALTH GROUP INC,Health Care Plans,UNH,"207,624","158,440","11,222","15,849","18,143","1,799",0,"155,569","35,585","51,926",23.70%,7.60%,5.60%,22.20%,7.40%,128.80%,71.50%,199.60%,22.90%,"-2,899","22,041","48,353","67,667",0,"8,492",453,"7,137","2,232"
9/30/18,UNITIL CORP,Utilities - Regulated,UTL,,,,,,-1,,"1,242",453,337,,,,,,,100.20%,268.70%,36.50%,-20,9,151,151,991,"1,274",465,"1,387",-296
9/30/18,"Unity Biotechnology, Inc.",Biotechnology,UBX,,,,,,2,,102,0,91,,,,,,,1125.50%,12.10%,0.00%,0,87,89,8,"1,399","2,020",105,-256,-298
9/30/18,UNIVERSAL DISPLAY CORP PA,,OLED,277,49,63,97,126,57,52,833,0,651,82.20%,34.90%,22.80%,9.70%,7.60%,186.90%,560.70%,28.10%,0.00%,-8,457,569,102,342,843,208,462,-76
9/30/18,"Universal Health Services, Inc.",Health Care Providers,UHS,"10,485",0,770,"1,260","1,710",-237,0,"11,024","3,921","5,292",100.00%,12.00%,7.50%,14.90%,7.20%,66.00%,119.30%,108.30%,35.60%,-38,73,"1,885","1,580","6,871","7,664",968,"8,197","2,855"
9/30/18,"UNIVERSAL INSURANCE HOLDINGS, INC.",Insurance - Property & Casualty,UVE,752,,107,170,175,-125,,"1,455",13,440,,22.70%,14.20%,24.30%,7.30%,-17.80%,,230.70%,0.90%,-24,213,,,267,531,-5,815,331
9/30/18,"UNIVERSAL LOGISTICS HOLDINGS, INC.",Transportation & Logistics,ULH,"1,267",0,34,33,82,8,0,662,271,179,100.00%,2.60%,2.70%,19.10%,5.20%,142.40%,113.00%,269.30%,40.90%,-8,14,253,224,"31,041","33,335","1,232","14,617","3,061"
9/30/18,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,Steel,USAP,203,180,8,4,23,-19,0,321,80,192,11.40%,2.10%,3.80%,4.00%,2.40%,46.10%,325.40%,67.60%,24.80%,0,0,146,45,,,,,
9/30/18,UNS Energy Corp,,UNS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/18,Unum Group,Insurance - Life,UNM,"11,287",,994,"1,564","1,667",380,,"64,013","2,938","9,575",,13.90%,8.80%,10.40%,1.60%,154.10%,,568.60%,4.60%,-196,77,,,49,131,-5,94,31
9/30/18,Unum Therapeutics Inc.,Biotechnology,UMRX,8,0,-29,-30,-29,-3,33,103,0,77,100.00%,-365.40%,-353.10%,-38.40%,-28.70%,110.90%,391.40%,34.00%,0.00%,0,94,97,25,"6,268","9,224",147,"1,113",323
9/30/18,UONLIVE CORP,Conglomerates,UOLI,0,0,0,0,0,0,0,0,0,-3,0.00%,0.00%,0.00%,0.30%,-3819.90%,-155.10%,0.00%,-100.00%,0.00%,0,0,0,3,,,,170,64
9/30/18,"Upland Software, Inc.",Application Software,UPLD,121,40,-16,9,26,-5,18,333,159,90,67.00%,7.80%,-12.90%,-17.50%,-4.70%,-115.20%,65.00%,270.90%,47.80%,0,19,51,79,356,"1,234",10,24,-10
9/30/18,Upwork Inc.,Online Media,UPWK,203,65,-11,1,5,-15,46,275,34,135,67.70%,0.60%,-2.00%,-3.00%,-1.50%,288.30%,125.70%,103.70%,12.30%,0,22,144,115,19,19,4,0,-8
9/30/18,"URBAN ONE, INC.",Entertainment,UONE,436,128,114,79,,,0,,0,,70.60%,18.20%,26.40%,,,,,,,,,,,,,,,
9/30/18,URBAN OUTFITTERS INC,Retail - Apparel & Specialty,URBN,"3,830","2,555",180,334,458,64,0,"2,159",0,"1,444",33.30%,8.70%,4.70%,12.50%,8.40%,149.70%,279.50%,49.50%,0.00%,0,604,"1,202",430,,,,"1,404",410
9/30/18,US CONCRETE INC,Building Materials,USCR,"1,336","1,057",26,92,160,-24,0,"1,276",693,302,20.90%,6.90%,1.90%,8.50%,2.00%,331.20%,149.50%,322.40%,54.30%,0,23,312,209,6,39,-1,-29,0
9/30/18,US Foods Holding Corp.,Retail - Defensive,USFD,"24,182","19,964",484,601,952,47,0,"9,174","3,630","2,846",17.40%,2.50%,2.00%,17.00%,5.30%,179.20%,132.10%,222.30%,39.60%,0,85,"2,931","2,218",0,0,0,0,0
9/30/18,US GEOTHERMAL INC,Utilities - Independent Power Producers,HTM,,,,,,0,,240,109,129,,,,,,,443.10%,86.60%,45.30%,0,13,26,6,44,72,10,-14,2
9/30/18,USA TECHNOLOGIES INC,Application Software,USAT,92,67,-4,-1,4,-7,0,89,2,65,27.20%,-1.50%,-3.20%,-4.60%,-3.30%,193.40%,152.50%,36.90%,2.30%,0,18,35,23,90,136,1,-4,0
9/30/18,USANA HEALTH SCIENCES INC,Consumer Packaged Goods,USNA,"1,128",192,81,162,179,-7,0,575,0,429,83.00%,14.30%,7.20%,18.80%,14.00%,94.00%,295.90%,34.00%,0.00%,0,299,405,137,195,229,77,-11,-126
9/30/18,USD Partners LP,Transportation & Logistics,USDP,,,,,,-1,,,0,,,,,,,,,,,0,,,,940,940,-5,336,155
9/30/18,Usg Corp,Building Materials,USG,,,,,,-88,,"3,851","1,078","1,845",,,,,,,238.80%,108.70%,28.00%,0,456,991,415,119,187,42,39,12
9/30/18,Usiminas,,,,,,,,,,,,,,,,,,,,,,,,,,"3,618","3,618",171,433,-52
9/30/18,"USMD Holdings, Inc.",,USMD,,,,,,1,,255,40,141,,,,,,,121.80%,81.00%,15.70%,0,15,62,51,,,,,
9/30/18,UTAH MEDICAL PRODUCTS INC,Medical Instruments & Equipment,UTMD,42,15,9,19,22,-1,0,97,,83,63.70%,45.80%,21.60%,11.00%,9.30%,102.20%,,,,-4,43,53,5,25,26,0,-4,-1
