period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/19,QUAKER CHEMICAL CORP,Chemicals,KWR,868,555,59,104,124,-15,0,710,37,436,36.00%,12.00%,6.90%,13.70%,8.40%,120.50%,276.30%,62.60%,5.20%,-19,104,419,151,173,159,132,-43,38
9/30/19,QUALCOMM INC/DE,Semiconductors,QCOM,"21,539","9,769","2,187","1,456","3,007",-811,"5,474","34,246","16,386","3,617",54.60%,6.80%,10.20%,60.50%,6.40%,126.30%,128.00%,846.80%,47.90%,"-3,372","10,315","16,294","12,730",225,"2,968",155,"-1,490",-416
9/30/19,Qualicorp,,,,,,,,,,,,,,,,,,,,,,,,,,83,206,0,61,-2
9/30/19,"QUALITY CARE PROPERTIES, INC.",REITs,QCP,270,3,-501,112,239,-4,0,"4,385",809,"2,582",99.00%,41.50%,-185.40%,-19.40%,-11.40%,-46.60%,39.40%,69.80%,18.40%,0,352,710,"1,802",524,"1,061",39,-2,-61
9/30/19,"QUALITY SYSTEMS, INC",Application Software,QSII,532,255,16,26,56,-18,82,573,0,391,52.10%,4.90%,3.00%,4.10%,2.80%,178.80%,128.60%,46.50%,0.00%,0,43,170,132,208,208,4,83,25
9/30/19,Quanex Building Products CORP,,NX,899,703,-10,38,89,7,0,707,,361,21.80%,4.30%,-1.10%,,,-626.90%,,,,-10,20,196,84,"2,335","9,617",684,"6,126","2,709"
9/30/19,Quanta Services Inc.,Engineering & Construction,PWR,"11,744","10,215",329,589,847,-775,0,"8,022","1,570","3,776",13.00%,5.00%,2.80%,8.80%,4.10%,-112.80%,196.80%,112.40%,19.60%,-12,73,"3,752","1,906",,,,,
9/30/19,QUANTENNA COMMUNICATIONS INC,Semiconductors,QTNA,233,117,5,3,9,-10,73,258,0,212,49.80%,1.40%,2.20%,2.50%,2.00%,-141.40%,517.40%,21.60%,0.00%,0,136,192,37,28,155,142,-499,2
9/30/19,"QUANTUMSPHERE, INC.",,QSIM,,,,,,1,,1,2,-4,,,,,,,0.40%,-119.70%,252.70%,0,0,0,5,165,251,2,19,3
9/30/19,QUEST DIAGNOSTICS INC,Medical Diagnostics & Research,DGX,"7,531","4,926",736,"1,105","1,414",-49,0,"11,003","3,893","5,344",34.60%,14.70%,10.50%,14.80%,7.20%,101.50%,93.60%,105.90%,35.40%,-266,135,"1,390","1,485",107,158,11,-4,6
9/30/19,"QUINSTREET, INC",Online Media,QNST,445,381,64,13,21,-54,13,298,0,214,14.40%,3.00%,14.50%,30.10%,21.60%,27.10%,186.90%,39.20%,0.00%,0,67,140,75,892,940,49,531,199
9/30/19,Quotient Technology Inc.,Advertising & Marketing Services,QUOT,413,239,-29,-15,15,0,41,588,161,305,42.20%,-3.70%,-7.10%,-9.70%,-5.00%,77.40%,340.80%,92.70%,27.40%,0,254,375,110,40,113,0,5,0
9/30/19,QVC INC,,QVC,"12,121","7,830",843,"1,520",,,0,"14,399","5,092","6,743",35.40%,12.50%,7.30%,13.20%,6.20%,,199.70%,113.50%,35.40%,,450,"3,153","1,579",,,,,
9/30/19,R F INDUSTRIES LTD,Computer Hardware,RFIL,43,31,3,4,4,-6,1,36,0,31,29.70%,9.60%,7.40%,10.40%,8.80%,47.40%,595.60%,17.90%,0.00%,-1,13,32,5,"1,424","1,500",167,926,182
9/30/19,"RACKSPACE HOSTING, INC.",Communication Services,RAX,"2,081",717,154,239,652,53,109,"2,048",645,"1,007",65.60%,11.50%,7.40%,15.30%,7.50%,155.90%,384.60%,103.30%,31.50%,0,632,864,225,38,51,0,13,-51
9/30/19,RADIAN GROUP INC,Insurance - Specialty,RDN,,,,,,,,,"1,031",,,,,,,,19.10%,49.00%,15.60%,,,,,148,190,14,-29,0
9/30/19,RADISYS CORP,Computer Hardware,RSYS,110,81,-33,-15,-4,-4,16,58,27,-8,26.60%,-13.80%,-29.60%,431.60%,-56.30%,41.70%,95.70%,-866.00%,46.10%,0,10,50,53,"1,321","2,771",249,"1,227",338
9/30/19,"RadNet, Inc.",Medical Diagnostics & Research,RDNT,"1,060",931,35,52,129,-26,0,"1,597",717,212,12.10%,4.90%,4.00%,20.10%,2.70%,-144.30%,80.00%,651.60%,44.90%,0,31,234,293,7,9,0,4,1
9/30/19,RALPH LAUREN CORP,Manufacturing - Apparel & Furniture,RL,"6,313","2,427",431,718,999,-77,0,"5,943",689,"3,287",61.60%,11.40%,6.80%,13.10%,7.20%,137.50%,299.50%,80.80%,11.60%,-191,"1,988","3,595","1,200",603,"1,126",37,240,86
9/30/19,RANGE RESOURCES CORP,Oil & Gas - E&P,RRC,"3,283","1,800","-1,746",604,"1,262",-8,34,"9,708","3,837","4,059",45.20%,18.40%,-53.20%,-43.00%,-18.00%,-33.50%,79.80%,139.20%,39.50%,-20,1,602,755,,,,,
9/30/19,"RAVE RESTAURANT GROUP, INC.",Restaurants,RAVE,12,1,3,1,1,0,0,11,2,5,92.30%,5.00%,28.30%,65.70%,30.80%,127.00%,217.30%,113.30%,14.30%,0,2,5,2,28,44,4,-28,5
9/30/19,RAVEN INDUSTRIES INC,Industrial Products,RAVN,389,265,38,43,59,-9,29,377,0,315,32.00%,11.00%,9.80%,12.10%,10.10%,85.20%,516.20%,19.50%,0.00%,-19,69,200,39,0,77,47,45,2
9/30/19,RAYMOND JAMES FINANCIAL INC,Brokers & Exchanges,RJF,,,,,,,,"38,608","2,605","6,564",,,,,,,,489.20%,6.80%,,"3,596",,,"3,168","3,168",-20,583,152
9/30/19,RAYONIER ADVANCED MATERIALS INC.,Chemicals,RYAM,,,,,,,,"2,655","1,223",680,,,,,,,208.30%,290.40%,46.10%,,68,685,329,210,879,210,"-1,777",-30
9/30/19,RAYONIER INC,Forest Products,RYN,743,566,69,131,259,-8,0,"2,861",973,"1,600",23.80%,17.70%,11.30%,5.20%,2.90%,197.40%,256.40%,78.80%,34.00%,-141,131,221,86,6,11,0,0,-3
9/30/19,RAYTHEON CO/,Aerospace & Defense,RTN,"28,054","20,346","3,074","4,686","5,271","-1,289",0,"32,186","5,057","12,639",27.50%,16.70%,10.90%,24.20%,9.50%,90.20%,146.40%,154.70%,15.70%,"-1,005","2,173","11,526","7,871",53,82,0,44,6
9/30/19,"RCI HOSPITALITY HOLDINGS, INC.",Restaurants,RICK,169,23,14,30,38,-2,0,350,153,159,86.50%,18.00%,8.20%,8.70%,4.00%,4.30%,85.90%,119.70%,43.80%,-1,9,25,29,,,,,
9/30/19,RDA Holding Co.,Asset Management,RA,"1,221",545,-218,22,83,-93,0,"1,146",513,-76,55.40%,1.80%,-17.80%,285.90%,-19.00%,-21.00%,85.50%,-1605.70%,44.80%,0,88,439,514,,,,,
9/30/19,ReachLocal Inc,,RLOC,344,217,-49,-13,,,0,111,13,-4,36.90%,-3.70%,-14.10%,1275.70%,-43.80%,,30.90%,-3015.40%,11.40%,,15,29,95,42,46,32,103,19
9/30/19,Realogy Group LLC,Real Estate Services,RLGY,"6,079","3,282",137,468,663,-81,0,"7,290","3,548","2,315",46.00%,7.70%,2.30%,6.00%,1.90%,294.30%,50.30%,214.90%,48.70%,-45,225,768,"1,527","3,022","3,022",144,"3,449",392
9/30/19,REALPAGE INC,Application Software,RP,902,383,35,70,174,-38,119,"2,144",596,"1,085",57.60%,7.70%,3.90%,3.20%,1.60%,235.70%,78.50%,97.60%,27.80%,0,253,513,653,55,115,10,21,7
9/30/19,REALTY INCOME CORP,REITs,O,"1,328",0,364,638,"1,177",12,0,"15,260",821,"8,121",100.00%,48.00%,27.50%,4.50%,2.40%,-160.60%,2.60%,87.90%,5.40%,-762,10,172,"6,571",654,654,64,-302,-57
9/30/19,"Rebel Group, Inc.",,REBL,,,,,,,,2,1,-4,,,,,,,1.80%,-141.10%,49.00%,,0,0,5,140,140,4,-48,1
9/30/19,"Red Giant Entertainment, Inc.",,REDG,0,0,-4,-1,,,0,,0,,677.70%,4785.90%,33158.20%,,,,,,,,,,,586,"2,329",190,209,65
9/30/19,RED HAT INC,Application Software,RHT,"3,483",520,462,532,651,402,685,"5,574",189,"1,758",85.10%,15.30%,13.30%,26.30%,8.30%,191.80%,123.50%,217.10%,3.40%,0,"2,473","3,289","2,664",293,450,30,40,5
9/30/19,Redfin Corp,Real Estate Services,RDFN,572,453,-89,-89,-81,-80,60,600,146,312,20.90%,-15.60%,-15.50%,-28.40%,-14.80%,196.60%,391.10%,92.00%,24.40%,0,276,462,118,84,690,266,370,5
9/30/19,"REED'S, INC.",Beverages - Non-Alcoholic,REED,38,28,-13,-11,-11,0,0,16,5,2,26.40%,-29.00%,-34.10%,-656.90%,-79.90%,87.70%,163.30%,722.00%,32.00%,0,2,15,9,,,,,
9/30/19,Regal Entertainment Group,Entertainment,RGC,"3,163","1,192",112,296,545,-53,0,"2,843","2,373",-856,62.30%,9.30%,3.50%,-13.10%,4.00%,139.00%,82.50%,-432.10%,83.50%,-139,229,463,561,1,1,1,-4,0
9/30/19,REGENCY CENTERS CORP,REITs,REG,,,,,,,,,0,,,,,,,,,,,,,,,"1,746","2,431",-16,545,83
9/30/19,Regeneron,Biotechnology,REGN,"6,711",434,"2,444","2,534","2,683",-697,"2,186","11,735",709,"8,757",93.50%,37.80%,36.40%,27.90%,20.80%,61.10%,446.90%,34.00%,6.00%,0,"2,810","6,448","1,443",149,209,0,-89,0
9/30/19,REGENXBIO Inc.,Biotechnology,RGNX,,,,,,38,,519,0,487,,,,,,,1420.70%,6.60%,0.00%,0,285,304,21,16,21,2,-13,0
9/30/19,"REGIONAL HEALTH PROPERTIES, INC",Health Care Providers,RHE,,,,,,1,,135,89,5,,,,,,,64.40%,2527.70%,65.60%,0,1,26,40,87,"1,676",125,214,102
9/30/19,Regions Financial Corp.,Banks,RF,"5,840",,"1,675","1,912","2,358","-2,843",,"128,802","14,557","15,523",,32.70%,29.80%,11.20%,1.40%,-48.80%,,729.80%,11.30%,-557,"1,666",,,,,,,
9/30/19,REGIS CORP,Personal Services,RGS,,,,,,-39,,"1,557",251,284,,,,,,,70.20%,448.60%,16.20%,0,59,194,277,,,,,
9/30/19,Regulus Therapeutics Inc.,Biotechnology,RGLS,0,0,-27,-32,-30,-7,20,26,15,5,0.00%,0.00%,0.00%,-571.60%,-105.50%,135.70%,118.50%,441.70%,56.90%,0,20,24,20,,,,,
9/30/19,Reinsurance Group Of America Inc,Insurance - Specialty,RGA,"12,876",,716,993,"1,038",-927,,"64,535","2,788","8,451",,7.70%,5.60%,8.50%,1.10%,-6.60%,,663.70%,4.30%,-140,"1,890",,,,,,,
9/30/19,Reliance Steel & Aluminum Co,Steel,RS,"11,535","8,253",634,975,"1,190",-267,0,"8,045","2,204","4,680",28.40%,8.50%,5.60%,13.70%,8.00%,73.90%,469.90%,71.90%,27.40%,-145,128,"3,285",699,,,,"1,912",364
9/30/19,RELM WIRELESS CORP,Communication Equipment,RWC,45,28,-1,-1,0,6,0,40,0,26,38.80%,-1.40%,-2.40%,-4.10%,-2.70%,-409.00%,282.20%,54.20%,0.70%,-1,8,27,10,297,496,5,-38,-4
9/30/19,"REMARK HOLDINGS, INC.",Online Media,Mark,46,18,-23,-9,2,6,0,25,14,-17,61.50%,-20.40%,-49.20%,133.20%,-88.40%,-35.40%,39.10%,-250.60%,56.00%,0,2,14,36,12,32,2,-27,0
9/30/19,"REMEDENT, INC.",Medical Instruments & Equipment,REMI,1,0,2,-1,-1,1,0,8,0,5,69.00%,-42.50%,142.70%,40.20%,26.60%,36.10%,32.90%,51.00%,1.10%,0,0,1,3,,,,846,130
9/30/19,"Renewable Energy Group, Inc.",Oil & Gas - Refining & Marketing,REGI,,,,,,,,"1,186",32,713,,,,,,,127.30%,66.30%,2.70%,,141,506,397,"2,092","2,307",86,851,209
9/30/19,RENT A CENTER INC DE,Consulting & Outsourcing,RCII,"2,659",983,36,84,773,-559,0,"1,681",540,294,63.00%,3.10%,1.30%,12.10%,2.10%,582.80%,152.40%,471.40%,32.10%,0,238,"1,113",730,18,18,0,-2,-1
9/30/19,REPLIGEN CORP,Medical Diagnostics & Research,RGEN,233,103,27,38,55,-7,16,"1,068",106,879,55.60%,16.30%,11.40%,3.00%,2.50%,107.10%,224.60%,21.50%,9.90%,0,209,316,141,31,37,5,-20,0
9/30/19,REPRO MED SYSTEMS INC,,REPR,,,,,,,,12,0,10,,,,,,,529.60%,23.60%,0.00%,,4,10,2,2,2,0,2,0
9/30/19,"REPUBLIC SERVICES, INC.",Waste Management,RSG,"10,041","6,150","1,037","1,798","2,912",-71,0,"21,617","8,608","7,930",38.80%,17.90%,10.30%,13.10%,4.80%,146.30%,57.50%,172.60%,39.80%,-462,71,"1,564","2,719",,,,,
9/30/19,ReShape Lifesciences Inc.,Medical Devices,RSLS,,,,,,-2,,44,16,13,,,,,,,104.00%,226.30%,37.20%,0,4,13,12,151,"1,592",39,44,8
9/30/19,"RESIDEO TECHNOLOGIES, INC.",,REZI,"4,924","3,638",364,360,429,-19,0,"5,160","1,191","1,593",26.10%,7.30%,7.40%,22.90%,7.00%,165.70%,118.40%,223.90%,23.10%,0,142,"1,846","1,559",76,92,7,34,7
9/30/19,RESMED INC,Medical Instruments & Equipment,RMD,"2,455","1,021",450,591,718,-187,159,"3,860","1,197","1,956",58.40%,24.10%,18.40%,23.00%,11.70%,78.70%,243.70%,97.30%,31.00%,-206,149,"1,064",436,,,,,
9/30/19,Resolute Energy Corp,Oil & Gas - E&P,REN,344,0,-39,84,84,35,0,874,706,-95,100.00%,24.50%,-9.40%,34.00%,-3.70%,-913.40%,26.30%,-1046.60%,80.80%,-5,3,71,271,"1,091","2,126",387,"1,368",283
9/30/19,Resolute Forest Products Inc.,Forest Products,RFP,"3,456","3,010",220,293,480,-90,0,"3,752",423,"1,600",12.90%,8.50%,6.40%,13.80%,5.90%,211.40%,277.90%,134.50%,11.30%,-136,98,"1,070",385,,,,,
9/30/19,RESOURCES CONNECTION INC,Business Services,RECN,723,441,31,48,57,8,0,497,73,288,39.00%,6.70%,4.20%,10.60%,6.20%,141.00%,206.00%,72.20%,14.70%,-16,46,183,89,926,926,55,93,-271
9/30/19,Restaurant Brands International Inc.,Restaurants,QSR,"5,357","2,240",612,"1,895","2,075",-175,0,"20,141","12,140","3,618",58.20%,35.40%,21.40%,31.60%,5.70%,137.80%,106.50%,456.70%,60.30%,-728,913,"1,500","1,408",665,945,42,553,112
9/30/19,REVLON INC /DE/,Consumer Packaged Goods,REV,,,,,,,,"3,066","3,138","-1,187",,,,,,,97.20%,-358.20%,102.40%,,63,"1,176","1,210",66,260,34,-32,0
9/30/19,ReWalk Robotics Ltd.,Medical Devices,RWLK,7,3,-19,-17,-17,2,7,17,,2,46.90%,-258.80%,-295.50%,-941.50%,-113.60%,75.40%,,,,0,9,13,7,153,153,39,334,114
9/30/19,"Rexford Industrial Realty, Inc.",REITs,REXR,212,52,36,56,136,-1,0,"2,788",810,"1,908",75.70%,26.20%,22.10%,2.50%,1.70%,-887.00%,404.20%,46.10%,29.10%,-64,181,186,46,224,233,2,46,16
9/30/19,REYNOLDS AMERICAN INC,Tobacco Products,RAI,"12,658","4,878","3,411","5,894","6,019",-527,0,"50,463","13,138","21,886",61.50%,46.60%,27.00%,15.60%,6.80%,101.00%,65.60%,130.60%,26.00%,"-2,640","1,758","3,636","5,542","1,214","1,222",535,"1,382",238
9/30/19,Ribbon Communications Inc.,Communication Services,SONS,576,266,-63,-28,33,-1,142,946,0,579,53.80%,-4.90%,-10.90%,-10.80%,-6.60%,-31.00%,81.50%,63.40%,0.00%,0,46,220,270,,,,,
9/30/19,RIGEL PHARMACEUTICALS INC,Biotechnology,RIGL,57,0,-64,-66,-66,17,47,173,0,95,99.30%,-116.10%,-111.50%,-66.80%,-36.90%,78.20%,533.00%,81.30%,0.00%,0,128,139,26,13,20,0,-19,0
9/30/19,"RIGHTSCORP, INC.",,RIHT,1,0,-1,-1,-1,0,0,0,0,-2,100.00%,-177.20%,-170.90%,59.30%,-5426.80%,89.80%,1.00%,-101.10%,190.60%,0,0,0,2,25,105,25,47,0
9/30/19,"RING ENERGY, INC.",,REI,146,36,22,42,,,0,961,361,516,75.10%,29.00%,15.10%,4.30%,2.30%,,57.00%,86.30%,37.50%,,11,39,68,"1,863","1,886",591,"5,279","1,868"
9/30/19,RingCentral Inc,Application Software,RNG,725,172,-30,-23,3,-33,108,966,372,331,76.20%,-3.10%,-4.10%,-9.00%,-3.10%,188.50%,308.20%,191.60%,38.50%,0,549,704,229,196,338,5,-60,2
9/30/19,RITE AID CORP,Retail - Defensive,RAD,"21,569","16,951",211,34,374,-273,0,"10,673","3,868",961,21.40%,0.20%,1.00%,21.90%,2.00%,-170.40%,153.40%,1011.10%,36.20%,0,142,"4,385","2,860",76,123,-3,-64,0
9/30/19,"RJD Green, Inc.",,RJDG,,,,,,,,,0,,,,,,,,,,,,,,,2,2,0,-1,0
9/30/19,"RLJ ENTERTAINMENT, INC.",Entertainment,RLJE,94,51,-8,1,5,-54,0,147,55,11,45.60%,1.60%,-8.10%,-70.20%,-5.20%,679.90%,129.50%,1256.70%,37.30%,-1,3,105,81,18,67,5,22,0
9/30/19,Robert Half International,Employment Services,RHI,"5,800","3,390",434,587,653,31,0,"1,903",1,"1,063",41.50%,10.10%,7.50%,40.80%,22.80%,111.60%,179.80%,79.00%,0.00%,-136,277,"1,474",820,467,575,15,-33,-3
9/30/19,Rocket Fuel Inc.,Advertising & Marketing Services,Fuel,420,293,-69,-52,-5,2,29,252,83,53,30.30%,-12.40%,-16.40%,-129.10%,-27.40%,10.70%,97.50%,371.50%,33.00%,0,62,179,183,"4,584","4,584",227,-222,229
9/30/19,ROCKWELL AUTOMATION INC,Industrial Products,ROK,"6,728","3,813",971,"1,337","1,494",-321,0,"6,254","2,231","1,336",43.30%,19.90%,14.40%,72.70%,15.50%,76.20%,159.00%,368.00%,35.70%,-460,902,"2,977","1,872",,,,,
9/30/19,Rockwell Collins,Aerospace & Defense,COL,"8,665","6,382","1,032","1,466","1,670","-1,438",0,"19,026","7,929","7,114",26.40%,16.90%,11.90%,14.50%,5.40%,-10.20%,123.30%,167.40%,41.70%,-216,738,"5,778","4,686",38,41,9,-7,1
9/30/19,ROCKY MOUNTAIN CHOCOLATE FACTORY INC,Consumer Packaged Goods,RMCF,41,22,4,7,8,3,0,38,6,23,46.30%,16.10%,7.20%,13.10%,7.90%,-48.40%,222.90%,65.30%,16.90%,-3,8,19,9,"1,821","1,823",-4,592,157
9/30/19,"ROKU, INC",Entertainment,ROKU,906,499,-22,-27,-17,-16,214,821,0,461,44.90%,-3.00%,-2.40%,-4.70%,-2.70%,294.30%,272.80%,78.20%,0.00%,0,386,650,238,150,180,5,-68,1
9/30/19,ROLLINS INC,Business Services,ROL,"1,842",906,227,306,370,-56,0,"1,272",182,719,50.80%,16.60%,12.30%,31.60%,17.90%,92.00%,82.20%,76.90%,14.30%,-156,117,290,353,"1,598","1,578",80,"1,257",286
9/30/19,ROPER TECHNOLOGIES INC,Industrial Products,ROP,"5,276","1,936","1,103","1,443","1,816",-50,0,"15,414","4,503","8,137",63.30%,27.30%,20.90%,13.60%,7.10%,130.70%,67.10%,89.40%,29.20%,-176,393,"1,586","2,365",817,817,262,"1,112",80
9/30/19,ROSS STORES INC,Retail - Apparel & Specialty,ROST,"15,434","11,083","1,614","2,063","2,398",63,0,"9,152",313,"3,296",28.20%,13.40%,10.50%,48.90%,17.60%,93.40%,131.20%,177.70%,3.40%,-354,"1,382","3,516","2,679",8,13,0,5,2
9/30/19,Rossi Residencial,,,,,,,,,,,,,,,,,,,,,,,,,,220,434,1,-23,-1
9/30/19,ROWAN COMPANIES PLC,Oil & Gas - Drilling,RDC,825,683,-347,-343,46,-55,0,"8,118","2,511","5,035",17.20%,-41.60%,-42.10%,-6.90%,-4.30%,-23.40%,286.70%,61.20%,30.90%,0,"1,027","1,300",454,564,630,-1,308,80
9/30/19,Royal Bank of Canada,,,,,,,,,,,,,,,,,,,,,,,,,,"1,897","1,897",183,"1,362",260
9/30/19,ROYAL CARIBBEAN CRUISES LTD,Travel & Leisure,RCL,"9,494","5,262","1,811","1,895","2,928",453,0,"27,698","10,778","11,647",44.60%,20.00%,19.10%,15.60%,6.60%,-15.40%,17.50%,137.80%,38.90%,-527,288,"1,242","7,112","2,288","2,288",-19,"2,082",468
9/30/19,RPC Inc,Oil & Gas - Services,RES,"1,721","1,183",175,207,373,26,0,"1,200",0,950,31.30%,12.00%,10.20%,18.50%,14.60%,71.00%,432.10%,26.20%,0.00%,-101,116,619,143,,,,,
9/30/19,RPM INTERNATIONAL INC/DE/,Chemicals,RPM,"5,577","3,335",303,536,678,-51,0,"5,596","2,601","1,346",40.20%,9.60%,5.50%,22.60%,5.40%,130.10%,161.50%,315.80%,46.50%,-184,212,"2,416","1,497",96,485,123,-399,-52
9/30/19,RSP Permian Inc,Oil & Gas - Drilling,RSPP,910,0,283,375,669,10,5,"6,500","1,580","4,411",100.00%,41.10%,31.10%,6.40%,4.30%,279.30%,76.60%,47.40%,24.30%,0,34,192,251,,,,,
9/30/19,"RUBICON PROJECT, INC.",Application Software,RUBI,125,60,-62,-60,-25,-12,38,360,0,118,51.90%,-48.30%,-49.60%,-52.40%,-17.20%,78.90%,124.70%,205.10%,0.00%,0,88,301,241,"1,303","2,337",301,"1,816",0
9/30/19,RUBY TUESDAY INC,Restaurants,RT,913,580,-76,-55,-15,-27,47,701,214,298,36.50%,-6.00%,-8.40%,-25.60%,-10.90%,46.50%,107.60%,135.50%,30.50%,0,48,93,86,168,331,-2,221,46
9/30/19,"RumbleON, Inc.",Retail - Apparel & Specialty,RMBL,628,587,-38,-32,-31,-2,0,139,87,35,6.40%,-5.10%,-6.10%,-110.20%,-27.40%,127.50%,123.00%,301.80%,62.50%,0,13,100,82,"1,710","1,707",106,391,87
9/30/19,RWE,,,,,,,,,,,,,,,,,,,,,,,,,,50,536,86,172,-111
9/30/19,Ryder System,Consulting & Outsourcing,R,"8,409","6,828",273,601,"1,996",-241,0,"13,051","6,624","2,910",18.80%,7.10%,3.20%,9.40%,2.10%,-509.80%,68.40%,348.40%,50.70%,-112,68,"1,568","2,292",87,125,-1,-61,0
9/30/19,"S&P Global, Inc.",Brokers & Exchanges,SPGI,"6,262","1,701","1,877","2,702","2,915",-589,0,"9,720","3,663","2,035",72.80%,43.10%,32.60%,100.20%,21.00%,83.60%,119.80%,377.60%,37.70%,-517,"1,403","3,182","2,655",113,388,21,-76,0
9/30/19,S&T BANCORP INC,Banks,STBA,,,,,,,,"7,252",604,936,,,,,,,,675.00%,8.30%,,155,,,71,72,5,-38,0
9/30/19,S&W Seed Co,Consumer Packaged Goods,SANW,73,57,-10,-8,-4,-20,5,185,13,103,22.00%,-10.40%,-14.30%,-10.10%,-5.60%,233.40%,159.20%,79.70%,7.20%,0,3,111,69,,,,,
9/30/19,Sabesp,,,,,,,,,,,,,,,,,,,,,,,,,,855,980,179,374,98
9/30/19,"Sabra Health Care REIT, Inc.",REITs,SBRA,,,,,,,,"6,665","3,232","3,255",,,,,,,359.10%,104.80%,48.50%,,50,341,95,"1,564","1,859",136,"2,566",526
9/30/19,SAFETY INSURANCE GROUP INC,Insurance - Property & Casualty,SAFT,836,,83,104,110,4,,"1,856",0,719,,12.50%,10.00%,11.60%,4.50%,110.80%,,158.30%,0.00%,-49,38,,,,,,,
9/30/19,SAFEWAY INC,,SWY,"36,330","26,648",113,535,"1,456",-25,0,"13,377","3,000","5,450",26.70%,1.50%,0.30%,2.10%,0.80%,673.30%,203.70%,145.40%,22.40%,-252,"2,255","5,609","2,754",14,24,3,-10,0
9/30/19,SAGA COMMUNICATIONS INC,Entertainment,SGA,125,93,14,20,27,0,0,247,10,189,25.20%,16.10%,11.30%,7.50%,5.70%,105.90%,349.40%,31.10%,4.00%,-7,39,61,18,,,,,
9/30/19,SAIA INC,,SAIA,685,382,113,193,303,-12,0,"1,352",180,758,44.20%,28.20%,16.50%,14.90%,8.30%,-11.10%,110.20%,78.50%,13.30%,0,1,261,237,,,,,
9/30/19,"Sailpoint Technologies Holdings, Inc.",Application Software,SAIL,,,,,,1,,554,0,375,,,,,,,158.00%,47.80%,0.00%,0,86,186,118,,,,104,21
9/30/19,"SALEM MEDIA GROUP, INC. /DE/",Entertainment,SALM,,,,,,,,,0,,,,,,,,,,,,,,,"9,148","9,148",199,165,62
9/30/19,SALESFORCE COM INC,Application Software,CRM,"13,282","3,451","1,110",535,"1,497",-172,"1,886","30,737","3,176","15,605",74.00%,4.00%,8.40%,7.10%,3.60%,77.20%,94.90%,97.00%,10.30%,0,"4,342","10,683","11,252",11,11,0,20,6
9/30/19,SALON MEDIA GROUP INC,,SLNM,5,4,-5,-3,-3,1,0,1,2,-2,18.70%,-59.10%,-91.50%,192.60%,-326.00%,52.20%,25.40%,-159.10%,127.40%,0,0,1,4,0,110,6,146,33
9/30/19,SANDERSON FARMS INC,Consumer Packaged Goods,SAFM,"3,198","2,981",-8,-11,102,-32,0,"1,685",60,"1,363",6.80%,-0.40%,-0.20%,-0.60%,-0.40%,3490.20%,282.40%,23.60%,3.60%,-29,75,552,195,,,,,
9/30/19,SANDISK CORP,Computer Hardware,SNDK,"5,598","3,343",428,756,"1,364",-94,905,"9,512","2,176","5,640",40.30%,13.50%,7.60%,7.60%,4.50%,164.80%,166.60%,68.70%,22.90%,-127,"4,521","6,153","3,693",,,,,
9/30/19,SANDRIDGE ENERGY INC,Oil & Gas - E&P,SD,,,,,,,,"2,239",52,832,,,,,,,57.20%,25.80%,2.30%,,8,64,112,"7,410","9,296",154,983,-127
9/30/19,Sands China,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,6,-5,0
9/30/19,"SANGAMO THERAPEUTICS, INC",Biotechnology,SGMO,80,0,-90,-100,-98,88,126,543,13,329,100.00%,-125.20%,-113.80%,-27.60%,-16.80%,61.60%,397.90%,64.90%,2.50%,0,351,363,91,228,228,0,-11,-3
9/30/19,SANMINA CORP,Computer Hardware,SANM,"8,218","7,647",123,277,395,-68,28,"4,020",506,"1,627",7.00%,3.40%,1.50%,7.50%,3.00%,111.00%,164.20%,147.00%,12.60%,0,414,"3,002","1,828",548,"1,499",80,618,190
9/30/19,Santander Brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,SANTO MINING CORP.,,SANP,,,,,,,,0,0,2,,,,,,,-2.40%,-87.90%,105.50%,,0,0,-2,,,,,
9/30/19,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,54,180,0,-91,0
9/30/19,"Sarepta Therapeutics, Inc.",Biotechnology,SRPT,323,41,-403,-389,-373,-185,446,"1,964",426,"1,349",87.40%,-120.30%,-124.70%,-29.90%,-20.50%,155.20%,1216.80%,45.60%,21.70%,0,"1,344","1,671",137,254,295,31,195,72
9/30/19,"SATYA WORLDWIDE, INC.",,GSEG,0,0,-1,-1,-1,0,0,0,0,-1,,,,,,26.40%,1.90%,-102.60%,1813.80%,0,0,0,1,,,,,
9/30/19,SAUL CENTERS INC,REITs,BFS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/19,SBA COMMUNICATIONS CORP,Communication Services,SBAC,"1,901",477,42,553,"1,231",-16,0,"9,313","9,723","-3,303",74.90%,29.10%,2.20%,-1.30%,0.40%,2516.60%,21.40%,-382.00%,104.40%,0,118,301,"1,405",,,,,
9/30/19,SCANA CORP,Utilities - Regulated,SCG,,,,,,,,,0,,,,,,,,,,,,,,,225,672,0,-404,-1
